B000BT5HFS,[0.3612],[5],[[thank]],"[[thank, 0.3612, 5]]"
B00MYUOE9C,"[0.9699, 0.9735, 0.1183]","[5, 5, 4]","[[follow, change, rating, star, company, sent, replace, defective, spec, dust, land, clean, work, fine, time, give, star, dust, leave, mark, effect, functionality, phone, cosmetic, appear, protect, phone, customer, service, company, good, post, inch, cover, seem, corner, stick, application, follow, direction, disappoint, product, recommend, others], [work, great, install, keep, scratch, bay, clean, wipe, nice, cloth, include, happy, find, price, ship, aa], [upset, instal, corner, seal, screen, nothing, lose, peel, clean, screen, include, towel, dust, sticker, include, try, corner, didnt, seal, seal, time, didnt, get, alignment, perfect, retry, instal, time, get, instal, get, line, seal, screen, instal, day, indication, fail, im, impress, mention, dust, sticker, great, addition, come, past, use, lint, roller]]","[[follow change rating star company sent replace defective spec dust land clean work fine time give star dust leave mark effect functionality phone cosmetic appear protect phone customer service company good post inch cover seem corner stick application follow direction disappoint product recommend others, 0.9699, 5], [work great install keep scratch bay clean wipe nice cloth include happy find price ship aa, 0.9735, 5], [upset instal corner seal screen nothing lose peel clean screen include towel dust sticker include try corner didnt seal seal time didnt get alignment perfect retry instal time get instal get line seal screen instal day indication fail im impress mention dust sticker great addition come past use lint roller, 0.1183, 4]]"
B00N0MOVH8,[0.9219],[5],"[[case, sturdy, good, look, time, look, lv, case, fraction, price, gray, pattern, look, nice, guy, hesitate, get, men, ipads, buy, user, look, case]]","[[case sturdy good look time look lv case fraction price gray pattern look nice guy hesitate get men ipads buy user look case, 0.9219, 5]]"
B00N28AONU,"[0.8816, 0.9062]","[5, 5]","[[install], [excellent]]","[[install, 0.8816, 5], [excellent, 0.9062, 5]]"
B00N312484,[0.9615],[5],"[[use, week, complaints, battery, life, perfect, office, dont, expect, quality, expect, solid, sound, quality, ease, use, solid, value, use, music, phone, primary, use, allow, listen, podcasts, work, help, day, go, use, phone, call, time, didnt, notice, anything, weird, option, price, point]]","[[use week complaints battery life perfect office dont expect quality expect solid sound quality ease use solid value use music phone primary use allow listen podcasts work help day go use phone call time didnt notice anything weird option price point, 0.9615, 5]]"
B00N8CO3RS,"[0.6369, 0.7845]","[5, 5]",[[compliment]],"[[compliment, 0.6369, 5], [, 0.7845, 5]]"
B00NBM3R72,[0.2263],[3],"[[okay, arm, thick, star, woman, someone, arm]]","[[okay arm thick star woman someone arm, 0.2263, 3]]"
B00NCQHZXY,[-0.2967],[2],"[[case, slim, unobtrusive, police, yellow, color, broke, day, thin, piece, plastic, volume, control, overnight, hadnt, expect, cheap, case, least, hour]]","[[case slim unobtrusive police yellow color broke day thin piece plastic volume control overnight hadnt expect cheap case least hour, -0.2967, 2]]"
B00NCYURSG,[0.9001],[5],"[[fit, perfect, keep, son, phone, protect, use, month]]","[[fit perfect keep son phone protect use month, 0.9001, 5]]"
B00NGAZCH2,[0.6249],[5],"[[price, quick, service, delivery, order]]","[[price quick service delivery order, 0.6249, 5]]"
B00NGK5U1K,[0.9061],[5],"[[receive, order, week, wallet, nice, leather, seem, lastbr, great, customer, service]]","[[receive order week wallet nice leather seem lastbr great customer service, 0.9061, 5]]"
B00NH1PT3M,"[0.0, 0.8955, 0.6621, 0.7769]","[5, 5, 5, 5]","[[look, good, problem, purchase], [apply, keep, phone, safe, scratch, well, price, phone, store], [screen, protector, use], [matte, great, option, work, light, whatnot, look, come, price, option]]","[[look good problem purchase, 0.0, 5], [apply keep phone safe scratch well price phone store, 0.8955, 5], [screen protector use, 0.6621, 5], [matte great option work light whatnot look come price option, 0.7769, 5]]"
B00NJMXETK,"[0.9622, 0.7874]","[3, 2]","[[music, sound, week, use, crackle, happen, twice, couple, day, apart, iv, week, happen, twice, connection, reason, use, galaxy, phone, range, phone, ft, issue, crackle, happen, twice, time, keep, readjust, fall, issue, ear, shape, crackle, doesnt, continue, firefight, south, georgia, wear, train, heat, sweat, play, factor, keep, snug, ear, draw, background, noise, good, music, clear, beat, noise, thing, im, listen, emergency, dispatch, month, feel, money, spend], [technology, solid, uber, impress, battery, life, lacking, bass, make, siri, sound, tim, couldnt, take, longer, return]]","[[music sound week use crackle happen twice couple day apart iv week happen twice connection reason use galaxy phone range phone ft issue crackle happen twice time keep readjust fall issue ear shape crackle doesnt continue firefight south georgia wear train heat sweat play factor keep snug ear draw background noise good music clear beat noise thing im listen emergency dispatch month feel money spend, 0.9622, 3], [technology solid uber impress battery life lacking bass make siri sound tim couldnt take longer return, 0.7874, 2]]"
B00NPK9RTC,[0.4497],[1],"[[product, say, mercury, goospery, cheap, knockoff, line, button, card, goospery, know, difference, return]]","[[product say mercury goospery cheap knockoff line button card goospery know difference return, 0.4497, 1]]"
B00NPZG6CI,[0.7495],[3],"[[sound, bluetooth, touch, pad, feel, head, ear, take, get, use, id, hop, try, adjust, height, part, multiple, time]]","[[sound bluetooth touch pad feel head ear take get use id hop try adjust height part multiple time, 0.7495, 3]]"
B00NT89ZBU,[0.8225],[5],"[[purple, day, cable, giving, service]]","[[purple day cable giving service, 0.8225, 5]]"
B00NTA0WII,[0.6249],[3],"[[stuff, receive]]","[[stuff receive, 0.6249, 3]]"
B00NXJACOE,"[0.7268, -0.4215]","[2, 1]","[[purchase, style, brand, case, iphone, time, love, color, slim, fit, offer, protection, bottom, case, smooth, leave, grip, protect, drop], [week, break, place]]","[[purchase style brand case iphone time love color slim fit offer protection bottom case smooth leave grip protect drop, 0.7268, 2], [week break place, -0.4215, 1]]"
B00O1ANTD0,[0.4404],[5],"[[purchase, work, hotel, work, great, issue]]","[[purchase work hotel work great issue, 0.4404, 5]]"
B00O4GF84E,[0.4404],[5],[[quality]],"[[quality, 0.4404, 5]]"
B00O8HVQL8,[0.8934],[5],"[[work, great, mom, phone, love, price]]","[[work great mom phone love price, 0.8934, 5]]"
B00OCIU9U2,"[0.0, 0.6369]","[3, 5]","[[get, case, son, drop, c, night, screen, crack], [look, fit]]","[[get case son drop c night screen crack, 0.0, 3], [look fit, 0.6369, 5]]"
B00OIBDSK6,[-0.2263],[1],"[[product, stop, work, week, return, ]]","[[product stop work week return , -0.2263, 1]]"
B00OMU0UAY,[-0.5122],[1],"[[didnt, fit]]","[[didnt fit, -0.5122, 1]]"
B00OROPS5M,[-0.2755],[1],"[[fit, advertise, note, verizon, work]]","[[fit advertise note verizon work, -0.2755, 1]]"
B00OUIUGKW,[0.659],[5],"[[use, day]]","[[use day, 0.659, 5]]"
B00OZHZ8PG,"[-0.7469, 0.8402, 0.712]","[2, 5, 5]","[[husband, make, sure, something, hold, environment, work, protect, watch], [quality, selfhealing, trapbr, lifetime, replacement, liebr, exist, order, receive, needbr, pay, deliverybr, b, return, product, imagine, thats, return, break, screen, protectorbr, furthermore, x, inch, cost, lot, money], [surprise, install, wet, side, instruct, set, watch, position, use, squeegee, thing, keep, grab, protector, tell, deflect, hit, wouldnt, screen, takingbr, br, come, get, shot, installation, screw, replacement, take, watch]]","[[husband make sure something hold environment work protect watch, -0.7469, 2], [quality selfhealing trapbr lifetime replacement liebr exist order receive needbr pay deliverybr b return product imagine thats return break screen protectorbr furthermore x inch cost lot money, 0.8402, 5], [surprise install wet side instruct set watch position use squeegee thing keep grab protector tell deflect hit wouldnt screen takingbr br come get shot installation screw replacement take watch, 0.712, 5]]"
B00P7VSRFC,"[0.0, 0.1531, -0.8351, 0.8849, 0.6249, 0.6486, -0.4939, 0.8445, 0.0, -0.2263, 0.9383, 0.4404, -0.3612, 0.8934, 0.0, 0.6369]","[5, 5, 1, 5, 5, 5, 1, 5, 3, 1, 2, 5, 2, 5, 3, 4]","[[work, month, die], [work, look], [work, state], [order, portapow, charge, cable, charger, lg, g, charger, arrive, box, appear, tamper, looking, charger, minute, use, notice, light, went, stop, charge, cell, phone, star, charger, seller, burnt, faster, cigarettes, lol, iphone, amp, smartphone, charger, hold, boy, phone, galaxy, g, etc, discourage, buy, rat, reason, im, give, star, amazon, amaze, customer, service], [itembr, sturdy, feel, itbr, charge, iphone, samsung, time, problem], [robust, car, charger, product], [husband, buy, road, trip, take, love, fighting, get, use, great, product, great, ship, time], [plug, cigarette, short, vehicle, use, vehicle], [order, product, work, resent, product, usb, outlet, work, stuck, happy, price, point, product, make, useless, fight], [product, excellent, seller, fast, safe], [stick], [work], [yes, thank], [day, use, charger, stop, work, spring, come, loose, push, pin, end, charger], [buy, stop, work, month]]","[[work month die, 0.0, 5], [work look, 0.1531, 5], [work state, -0.8351, 1], [order portapow charge cable charger lg g charger arrive box appear tamper looking charger minute use notice light went stop charge cell phone star charger seller burnt faster cigarettes lol iphone amp smartphone charger hold boy phone galaxy g etc discourage buy rat reason im give star amazon amaze customer service, 0.8849, 5], [itembr sturdy feel itbr charge iphone samsung time problem, 0.6249, 5], [robust car charger product, 0.6486, 5], [husband buy road trip take love fighting get use great product great ship time, -0.4939, 1], [plug cigarette short vehicle use vehicle, 0.8445, 5], [order product work resent product usb outlet work stuck happy price point product make useless fight, 0.0, 3], [product excellent seller fast safe, -0.2263, 1], [stick, 0.9383, 2], [work, 0.4404, 5], [yes thank, -0.3612, 2], [day use charger stop work spring come loose push pin end charger, 0.8934, 5], [buy stop work month, 0.0, 3], [, 0.6369, 4]]"
B00PASJHVU,[-0.8177],[2],"[[product, snug, brand, claim, fit, snug, part, case, flap, bow, loose, snug, quality, come, price, tag, wouldnt, buy, product, notice, store]]","[[product snug brand claim fit snug part case flap bow loose snug quality come price tag wouldnt buy product notice store, -0.8177, 2]]"
B00PD7W45O,[0.6249],[5],[[quality]],"[[quality, 0.6249, 5]]"
B00PD7XRGY,[0.7184],[1],"[[order, say, screen, protector, arrive, mail, glass, screen, iphone, nice, didnt, need, screen, btw, order, base, recommendation, friend, order, product, get, screen, protector, get, screen]]","[[order say screen protector arrive mail glass screen iphone nice didnt need screen btw order base recommendation friend order product get screen protector get screen, 0.7184, 1]]"
B00PHUNL4A,[0.6908],[5],"[[case, fit, nice, put]]","[[case fit nice put, 0.6908, 5]]"
B00PISMSSG,"[0.3612, 0.4404]","[5, 5]","[[son, give, employer, use, kept, look, find, place, different, room, find, need], [set, pen]]","[[son give employer use kept look find place different room find need, 0.3612, 5], [set pen, 0.4404, 5]]"
B00PJ4XONM,[0.8834],[5],"[[quality, case, great, price, case, mall, pay]]","[[quality case great price case mall pay, 0.8834, 5]]"
B00PKR639K,[0.6249],[5],"[[work, expect]]","[[work expect, 0.6249, 5]]"
B00PMVEMUQ,[0.9001],[4],"[[nice, case, take, lot, arrive, nice, good, look, book]]","[[nice case take lot arrive nice good look book, 0.9001, 4]]"
B00PO78H7M,"[0.7096, -0.2732]","[5, 2]","[[charge, slow, take, min, charger], [injoy, haviing, work, glad, carry, kind, charger]]","[[charge slow take min charger, 0.7096, 5], [injoy haviing work glad carry kind charger, -0.2732, 2]]"
B00PQ9434Y,[0.7956],[5],"[[item, work, please, outcome, recommend, product]]","[[item work please outcome recommend product, 0.7956, 5]]"
B00PT6RRQK,"[0.0, 0.3612]","[4, 4]","[[quality, higth], [fit, expect]]","[[quality higth, 0.0, 4], [fit expect, 0.3612, 4]]"
B00PVAI2LI,[0.8477],[3],"[[rhinestone, stay, phone, phone, case, rhinestones, start, fall, day, put, phone]]","[[rhinestone stay phone phone case rhinestones start fall day put phone, 0.8477, 3]]"
B00Q7D3QSW,[0.6115],[5],"[[happy, purchase]]","[[happy purchase, 0.6115, 5]]"
B00QICBM0Q,[0.0],[3],[[lay]],"[[lay, 0.0, 3]]"
B00QRX6F2G,"[0.5719, 0.7383, 0.0]","[5, 3, 5]","[[look, case, feel, cheap, lightweight, describe, duty, metal, case, feel, go, see, stand], [tank, case, work, construction], [excellent]]","[[look case feel cheap lightweight describe duty metal case feel go see stand, 0.5719, 5], [tank case work construction, 0.7383, 3], [excellent, 0.0, 5]]"
B00QTD86CQ,"[0.4211, 0.743]","[4, 5]","[[fit, love, color], [fit, wish, love, color, look, tho]]","[[fit love color, 0.4211, 4], [fit wish love color look tho, 0.743, 5]]"
B00QV81K9K,[0.0],[3],"[[samsung, brand]]","[[samsung brand, 0.0, 3]]"
B00R1YN2WQ,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B00R44O894,[0.9022],[4],"[[quick, delivery, product, look, exactlylike, picture, work, thanks, bunch]]","[[quick delivery product look exactlylike picture work thanks bunch, 0.9022, 4]]"
B00RC1NH8C,"[0.6486, 0.9287]","[5, 5]","[[nice, quality, arrive, phone, fit, snug], [phone, case, color, thebr, case, own]]","[[nice quality arrive phone fit snug, 0.6486, 5], [phone case color thebr case own, 0.9287, 5]]"
B00RC4ZZXO,[0.4404],[5],"[[color, good, material]]","[[color good material, 0.4404, 5]]"
B00REZH3PE,[0.7748],[5],"[[put, girl, love]]","[[put girl love, 0.7748, 5]]"
B00RJBVCIW,"[0.6249, 0.4404, 0.8934]","[5, 5, 5]","[[birthday, gift, greatneice], [awesome], [gift, grandson, love, ipad]]","[[birthday gift greatneice, 0.6249, 5], [awesome, 0.4404, 5], [gift grandson love ipad, 0.8934, 5]]"
B00RQ9XQJK,[0.6115],[4],"[[happy, phone, case]]","[[happy phone case, 0.6115, 4]]"
B00RXJ5ISA,[0.9541],[4],"[[wasnt, convince, bit, lighter, show, get, hang, phone, dent, nice, protect, use, put, camera, time, make, wipe, made, stop]]","[[wasnt convince bit lighter show get hang phone dent nice protect use put camera time make wipe made stop, 0.9541, 4]]"
B00RZ95194,[-0.4215],[4],"[[nice, case, downside, power, button, press]]","[[nice case downside power button press, -0.4215, 4]]"
B00S5G2X9M,[0.8689],[3],"[[work, idea, bluetooth, thank, good, product]]","[[work idea bluetooth thank good product, 0.8689, 3]]"
B00S739AC6,"[0.7351, 0.9832, 0.6249, 0.765, -0.3919, 0.3612, -0.0772, 0.8442, 0.5423, 0.0, 0.6249, 0.2732, 0.8519, 0.7351, 0.8519, 0.2732, 0.4588, -0.2263]","[5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4]","[[housing, fell, apart, arrival, use, crazy, glue, put, seem, work], [buy, samsung, galaxy, power, hog, use, waze, app, standard, charger, cant, keep, power, drain, charger, put, apps, stay, charge, battery, charger, package], [work, great, use, truck, kid, connect, gadget, work], [unit, size, charge, ipad, c, galaxy, problem, heat, issue], [delivery, work, recommend], [work, great], [gift, granddaughter, happy], [work, delivery], [product, work], [charger, fine, charging, discriptor, bit, mislead, opinion, charger, charge, max, allow, device], [car, equip, usb, port, doesnt, charge, phone, fast, ixcc, charge, phone, port, charge, tablet, phone, need], [edit, seller, contact, apologize, inconvenience, send, replacement, unit, arrive, work, working, product, customer, service, look, need, onebr, review, product, arrive, review, decide, benefit, doubt, overall, product, get, job, done, issue, port, wouldnt, work, buy, port, upcoming, trip, phone, ipod, girlfriend, charge, phone, deal, wouldve, nice, switch, wire, road], [performs, port, buy], [product, iphone, charge, hr, wall, jack, charge, home], [product, product, road, need, charge, need, charge, device, time, recommend], [product, work], [work, expect], [work, great]]","[[housing fell apart arrival use crazy glue put seem work, 0.7351, 5], [buy samsung galaxy power hog use waze app standard charger cant keep power drain charger put apps stay charge battery charger package, 0.9832, 5], [work great use truck kid connect gadget work, 0.6249, 5], [unit size charge ipad c galaxy problem heat issue, 0.765, 4], [delivery work recommend, -0.3919, 5], [work great, 0.3612, 5], [gift granddaughter happy, -0.0772, 4], [work delivery, 0.8442, 5], [product work, 0.5423, 5], [charger fine charging discriptor bit mislead opinion charger charge max allow device, 0.0, 5], [car equip usb port doesnt charge phone fast ixcc charge phone port charge tablet phone need, 0.6249, 5], [edit seller contact apologize inconvenience send replacement unit arrive work working product customer service look need onebr review product arrive review decide benefit doubt overall product get job done issue port wouldnt work buy port upcoming trip phone ipod girlfriend charge phone deal wouldve nice switch wire road, 0.2732, 5], [performs port buy, 0.8519, 5], [product iphone charge hr wall jack charge home, 0.7351, 5], [product product road need charge need charge device time recommend, 0.8519, 5], [product work, 0.2732, 4], [work expect, 0.4588, 5], [work great, -0.2263, 4]]"
B00S8ET3RQ,"[0.6115, 0.5719]","[4, 5]","[[son, love], [happy, purchase]]","[[son love, 0.6115, 4], [happy purchase, 0.5719, 5]]"
B00S9IKNAC,[-0.4005],[1],"[[get, wednesday, aug, today, aug, charge, port, pin, break, push, making, useless, gonna, see, return, policy, go, use, product, make, save, money, buy, genuine, samsung, package, buy, samsung, galaxy, note, edge]]","[[get wednesday aug today aug charge port pin break push making useless gonna see return policy go use product make save money buy genuine samsung package buy samsung galaxy note edge, -0.4005, 1]]"
B00S9NF744,"[0.296, 0.0, -0.4013, -0.2418, -0.6564]","[5, 3, 1, 3, 1]","[[couldnt, get, front, glass, tool, package, end, take, repair], [ok], [work, part, screwdriver, fit, hole, need, unscrew], [didnt, state, lcd, digitizer, come, glass, infuriate], [front, glass, lcd, dont, buy, arent, dedicate]]","[[couldnt get front glass tool package end take repair, 0.296, 5], [ok, 0.0, 3], [work part screwdriver fit hole need unscrew, -0.4013, 1], [didnt state lcd digitizer come glass infuriate, -0.2418, 3], [front glass lcd dont buy arent dedicate, -0.6564, 1]]"
B00SBCKLYO,[0.8873],[4],"[[wish, price, tag, get, pay, nice, construction, work, side, mount, way, watt, renogy, panel, fold, storage, use, mount, tent, stake, buy]]","[[wish price tag get pay nice construction work side mount way watt renogy panel fold storage use mount tent stake buy, 0.8873, 4]]"
B00SHZDRUA,[0.6908],[5],"[[nice, style, case, good, quality]]","[[nice style case good quality, 0.6908, 5]]"
B00SMP9HS6,[0.9274],[5],"[[reminds, open, theme, love, boatbr, own, love, ocean, life]]","[[reminds open theme love boatbr own love ocean life, 0.9274, 5]]"
B00SNF8NKI,[0.6249],[5],[[deal]],"[[deal, 0.6249, 5]]"
B00SNOTO8Y,"[0.9531, 0.8658, 0.34, 0.3612, 0.5652, 0.0, -0.3513, 0.765, 0.6249, 0.8445]","[5, 5, 5, 5, 5, 2, 2, 5, 5, 4]","[[case, opening, usb, headphone, port, undersized, cable, amazon, essential, micro, usb, cord, fit, likewise, rightangled, mm, headphone, connector, shure, monitor, seat, micro, usb, cable, earbud, fit, fine, cable, extra, strain, relief, fitbr, br, gap, increase, star, case], [case, case, phone, hat, light, weight, put, take, price, amazon, phone, company, price], [perfect, thanks], [bring, husband, love, hold, time, case, make, phone, feel, nice, hand], [product, ], [decent, case, grip, button, fell, month, use], [sleek, expect, sent], [case, stylish, rugged, add, bit, bulk, less, others, level, protection, feel, hand, make, htc, m, feel, moto, x, feel], [fit, m, button, work, phone, one, cannt, tell, difference, case, appear, part, phone], [protection, offer, work, otter, box, defender, series]]","[[case opening usb headphone port undersized cable amazon essential micro usb cord fit likewise rightangled mm headphone connector shure monitor seat micro usb cable earbud fit fine cable extra strain relief fitbr br gap increase star case, 0.9531, 5], [case case phone hat light weight put take price amazon phone company price, 0.8658, 5], [perfect thanks, 0.34, 5], [bring husband love hold time case make phone feel nice hand, 0.3612, 5], [product , 0.5652, 5], [decent case grip button fell month use, 0.0, 2], [sleek expect sent, -0.3513, 2], [case stylish rugged add bit bulk less others level protection feel hand make htc m feel moto x feel, 0.765, 5], [fit m button work phone one cannt tell difference case appear part phone, 0.6249, 5], [protection offer work otter box defender series, 0.8445, 4]]"
B00SNTOCV8,"[-0.2755, 0.6908]","[1, 3]","[[thick, phone, rubber, corner, hop, rubber, bit, softer, absorb, hit, case, fall, case, ok], [didnt, cheap]]","[[thick phone rubber corner hop rubber bit softer absorb hit case fall case ok, -0.2755, 1], [didnt cheap, 0.6908, 3]]"
B00SNXJ4QC,[0.6249],[5],[[product]],"[[product, 0.6249, 5]]"
B00SQXJU36,[0.8176],[5],"[[case, week, love, give, something, downtime, prepare, put, surface]]","[[case week love give something downtime prepare put surface, 0.8176, 5]]"
B00T1G6BL6,"[0.6204, -0.2716]","[5, 1]","[[piece, design, protects, phone, phone, go, silicone, sleeve, rubberize, cover, slide, belt, clip, holder], [description, think, rugged, case, get, put, phone, felt, cheap, kid, toy, case]]","[[piece design protects phone phone go silicone sleeve rubberize cover slide belt clip holder, 0.6204, 5], [description think rugged case get put phone felt cheap kid toy case, -0.2716, 1]]"
B00T2UPLE4,[0.5859],[5],[[work]],"[[work, 0.5859, 5]]"
B00T6P03YS,"[0.6369, 0.4404, 0.2575]","[5, 5, 1]","[[case, thought, come, screen, protector, phone], [expect, online, description, mislead, gave, son, play, dont, waste, money]]","[[case thought come screen protector phone, 0.6369, 5], [expect online description mislead gave son play dont waste money, 0.4404, 5], [, 0.2575, 1]]"
B00T9QNK94,[0.9741],[4],"[[case, give, star, box, corner, image, like, sticker, glue, clear, case, come, think, receive, fluke, everyone, seem, purchase, continue, use, image, peel, love, image, look, photo]]","[[case give star box corner image like sticker glue clear case come think receive fluke everyone seem purchase continue use image peel love image look photo, 0.9741, 4]]"
B00TDMP6F0,[0.3919],[2],"[[expect, voice, sound, sound, different, reading, review, people, hear]]","[[expect voice sound sound different reading review people hear, 0.3919, 2]]"
B00THGPGIY,[0.6249],[5],[[stuff]],"[[stuff, 0.6249, 5]]"
B00TKUS9Q8,[0.7679],[5],"[[buy, swap, v, radar, weekend, car, car, alittle, put, line, work, great, price, complaint, ]]","[[buy swap v radar weekend car car alittle put line work great price complaint , 0.7679, 5]]"
B00TQ6HMBY,"[0.8807, -0.1027, 0.8689]","[4, 2, 5]","[[band, fit], [armband, work, take, run, find, hold, iphone, iphone, case], [use, time, slide, tighten, pinch, arm, wouldnt, use, run, access, phone, screen, plastic, cover]]","[[band fit, 0.8807, 4], [armband work take run find hold iphone iphone case, -0.1027, 2], [use time slide tighten pinch arm wouldnt use run access phone screen plastic cover, 0.8689, 5]]"
B00TUXWDDK,[0.9719],[4],"[[product, search, case, keep, element, case, seem, build, level, pelican, otterbox, case, case, serve, replace, lifeproof, seem, make, c, version, fall, love, case, everything, neededbr, br, prosbr, clear, instruction, beginningbr, feel, durablebr, come, screen, protector, stick, build, give, use, screenbr, watertight, seal, work, issue, herebr, hinge, wide, open, charge, port, rd, party, wire, welcomebr, id, seem, issue, people, havingbr, camera, clearbr, complaint, phone, call, clarity, sound, level, endsbr, br, consbr, frontfacing, camera, super, glare, housing, front, itbr, swipe, updown, get, tasknotification, barbr, sound, quality, speaker, bit, muffle, distort, expectedbr, br, dog, bone, wetsuit, get, job, done, happier, spent, happy, purchase, return, future]]","[[product search case keep element case seem build level pelican otterbox case case serve replace lifeproof seem make c version fall love case everything neededbr br prosbr clear instruction beginningbr feel durablebr come screen protector stick build give use screenbr watertight seal work issue herebr hinge wide open charge port rd party wire welcomebr id seem issue people havingbr camera clearbr complaint phone call clarity sound level endsbr br consbr frontfacing camera super glare housing front itbr swipe updown get tasknotification barbr sound quality speaker bit muffle distort expectedbr br dog bone wetsuit get job done happier spent happy purchase return future, 0.9719, 4]]"
B00U73UGB8,[0.6249],[5],"[[deliver, time, case, work]]","[[deliver time case work, 0.6249, 5]]"
B00U7CLJ1K,[-0.6625],[1],"[[work, start, get, accessory, support, message, iphone, cord, charge, phone, day, day, return, policy, stuck, cord, wont, chargebr, guess, learn, lesson, time, buy, charger]]","[[work start get accessory support message iphone cord charge phone day day return policy stuck cord wont chargebr guess learn lesson time buy charger, -0.6625, 1]]"
B00U7IJ6H8,[-0.4215],[1],"[[phone, slop, waste, money]]","[[phone slop waste money, -0.4215, 1]]"
B00UBFCEQM,"[0.9059, 0.6249]","[5, 5]","[[work, great], [product, great, price, recommend, anyone, apple, ipad, air, ]]","[[work great, 0.9059, 5], [product great price recommend anyone apple ipad air , 0.6249, 5]]"
B00UC5XPK0,[0.9438],[5],"[[speaker, sounding, chevy, sonic, build, enclosure, spec, wow, hit, harder, sub, amp, bit, sub, turn, amp, get, hot, need, ventated, area, sort, fan, otherwise, awesome]]","[[speaker sounding chevy sonic build enclosure spec wow hit harder sub amp bit sub turn amp get hot need ventated area sort fan otherwise awesome, 0.9438, 5]]"
B00UHBYYP4,"[-0.2732, 0.0, -0.024, 0.7506, 0.0, 0.796, -0.2263, 0.2755, 0.3612, 0.9144]","[1, 2, 2, 2, 1, 5, 2, 3, 4, 1]","[[device, get, look, device, picture, smaller, center, turn, knob, indicate, picture, use, music, fm, radio, others, say, whining, noise, second, playback, whine, depend, radio, use, friend, aftermarket, radio, instal, truck, couldnt, hear, whine, vehicle, play, music, loud, crackle, interrupt, split, gave, star, yes, work, hook, device, picture, whine, noise, get, nerve, remote, provide, think, remote], [make, squeal, noise, matter, channel], [work, describe], [loud], [description, state, frequency, range, start, actuality, start, pointless, anyone, life, city, good, frequency, fm, transmitter], [sound, quality, good, catch, voice, talking, cellphone, stop, playing, music, make, noise, dont, know, time, cellphone, connect, fm, transmitter, music, stop, buy, bit, fm, transmitter, great], [piece, junk, spent, bit, longer, last, quality, bluetooth, kit], [work, toyota, rav, connect, connection, clear], [product, realeases, tone, radio, annoy, try, skip, beat, make, sound, funny], [work, volume, control]]","[[device get look device picture smaller center turn knob indicate picture use music fm radio others say whining noise second playback whine depend radio use friend aftermarket radio instal truck couldnt hear whine vehicle play music loud crackle interrupt split gave star yes work hook device picture whine noise get nerve remote provide think remote, -0.2732, 1], [make squeal noise matter channel, 0.0, 2], [work describe, -0.024, 2], [loud, 0.7506, 2], [description state frequency range start actuality start pointless anyone life city good frequency fm transmitter, 0.0, 1], [sound quality good catch voice talking cellphone stop playing music make noise dont know time cellphone connect fm transmitter music stop buy bit fm transmitter great, 0.796, 5], [piece junk spent bit longer last quality bluetooth kit, -0.2263, 2], [work toyota rav connect connection clear, 0.2755, 3], [product realeases tone radio annoy try skip beat make sound funny, 0.3612, 4], [work volume control, 0.9144, 1]]"
B00UIEXWHG,"[0.0, -0.5719, 0.4404, -0.3818]","[1, 1, 5, 1]","[[junk, work], [stop, work, us, waste, money], [crap]]","[[junk work, 0.0, 1], [stop work us waste money, -0.5719, 1], [crap, 0.4404, 5], [, -0.3818, 1]]"
B00UKYBFG4,[-0.8625],[1],"[[poor, quality, arrive, charge, contact, vender, refuse, refund, exchange, item]]","[[poor quality arrive charge contact vender refuse refund exchange item, -0.8625, 1]]"
B00UOJL4JS,[-0.4767],[1],"[[dont, buy, button, dont, work, volume, power, button, dissapointed]]","[[dont buy button dont work volume power button dissapointed, -0.4767, 1]]"
B00URFPXSC,"[0.9537, 0.584]","[5, 4]","[[work, connect, put, phone, walk, command, hit, something, theyre, language, direction, dont, state, get, turn, stay, ear], [amaze, use, micro, usb, charger, charge, way, gym, car, charger, use, phone, charge, hour, voice, let, know, love, value]]","[[work connect put phone walk command hit something theyre language direction dont state get turn stay ear, 0.9537, 5], [amaze use micro usb charger charge way gym car charger use phone charge hour voice let know love value, 0.584, 4]]"
B00USD32LS,[0.0],[1],"[[tire, thread, cover, picture]]","[[tire thread cover picture, 0.0, 1]]"
B00UXKH0XC,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B00V3B3R2S,[-0.1419],[4],"[[month, use, doesnt, fit, job, phone, fallen, surface, time, case, protect, phone, scratch]]","[[month use doesnt fit job phone fallen surface time case protect phone scratch, -0.1419, 4]]"
B00V4COW16,[0.891],[5],"[[light, switch, cover, nice, picture, son, love]]","[[light switch cover nice picture son love, 0.891, 5]]"
B00V4ESV9S,[0.0],[5],[[expect]],"[[expect, 0.0, 5]]"
B00V4R8A96,[0.5563],[5],[[case]],"[[case, 0.5563, 5]]"
B00V61HFAA,[0.4404],[5],[[quality]],"[[quality, 0.4404, 5]]"
B00V799I92,[0.8555],[5],"[[casefits, edge, cover]]","[[casefits edge cover, 0.8555, 5]]"
B00VFDD8Z0,[0.296],[2],"[[wear, way, cover, inside, broke, seem]]","[[wear way cover inside broke seem, 0.296, 2]]"
B00VM3J29Y,[0.0],[1],"[[look, bulky]]","[[look bulky, 0.0, 1]]"
