B0007LCKMS,"[0.9912, 0.0]","[3, 5]","[[work], [pyramid, bnps, inch, watt, ok, get, pay, add, nice, bass, range, hitssounds, sub, sound, dont, hit, one, sound, listening, bass, line, half, quiet, half, way, loud, beat, dont, sound, hook, w, bos, amp, amazonanother, bum, thing, dont, bump, good, honda, stereo, go, sound, good, song, play, amp, lot, try, get, sound, muddy, airy, volume, hit, turn, amp, way, become, bit, cleaner, sound, sound, dont, amp, x, rear, speaker, decent, bass, sub, turn, volume, amp, half, power, sound, song, aside, bass, line, others, imo, spend, get, quality, sub, kicker, mtx, rockford, fosgate, something, decent]]","[[work, 0.9912, 3], [pyramid bnps inch watt ok get pay add nice bass range hitssounds sub sound dont hit one sound listening bass line half quiet half way loud beat dont sound hook w bos amp amazonanother bum thing dont bump good honda stereo go sound good song play amp lot try get sound muddy airy volume hit turn amp way become bit cleaner sound sound dont amp x rear speaker decent bass sub turn volume amp half power sound song aside bass line others imo spend get quality sub kicker mtx rockford fosgate something decent, 0.0, 5]]"
B000FGI9R0,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B000PB8CQI,"[0.8988, 0.0]","[4, 3]","[[convenient, whats, availablehas, phone, charger, port, apple, neat, sticker, inside, vehicle, didnt, hope, charger, time, b, drill, hole, raptor, janeb], [product, didnt]]","[[convenient whats availablehas phone charger port apple neat sticker inside vehicle didnt hope charger time b drill hole raptor janeb, 0.8988, 4], [product didnt, 0.0, 3]]"
B000WDP2BW,"[0.8118, 0.9022]","[5, 5]","[[mount, f, sits, close, hood, use, l, adapter, antenna, cable, perfect, thats, problem], [work, great, fit, price]]","[[mount f sits close hood use l adapter antenna cable perfect thats problem, 0.8118, 5], [work great fit price, 0.9022, 5]]"
B0012MI7QE,"[0.3182, -0.5994]","[4, 2]","[[problem, fasten, bar, remove, etrex, clip], [twist, tie, provide, broke, use, otherwise, great, product, hold, gps]]","[[problem fasten bar remove etrex clip, 0.3182, 4], [twist tie provide broke use otherwise great product hold gps, -0.5994, 2]]"
B0013I5QEI,[0.0],[5],"[[work, expect]]","[[work expect, 0.0, 5]]"
B001OSCEAQ,[0.7906],[5],"[[quality, item, sound, price]]","[[quality item sound price, 0.7906, 5]]"
B0026LHRNO,[-0.2952],[1],"[[battery, last, day, disappoint, return, husband, threw, paperwork]]","[[battery last day disappoint return husband threw paperwork, -0.2952, 1]]"
B0030DH0HU,[0.34],[5],"[[keeping, track, problem, fleet, driver]]","[[keeping track problem fleet driver, 0.34, 5]]"
B0030LOGZ6,[0.6249],[5],"[[ok, good, seller]]","[[ok good seller, 0.6249, 5]]"
B0030LVHM6,"[0.0, 0.0]","[2, 1]","[[didnt, work], [charge, ipod, shuffle]]","[[didnt work, 0.0, 2], [charge ipod shuffle, 0.0, 1]]"
B0035CVXZ6,[0.5719],[5],"[[work, perfect]]","[[work perfect, 0.5719, 5]]"
B003EGQ6XC,[0.0],[4],[[grrrrrreat]],"[[grrrrrreat, 0.0, 4]]"
B004FPBNK2,[-0.204],[5],"[[buy, murder, dog, buy, friend]]","[[buy murder dog buy friend, -0.204, 5]]"
B004Y075QY,"[0.2194, 0.0]","[4, 3]","[[flip, phone, smart, fancy, phone, virgin, mobile, paylo, option, good, choice, someone, limit, budget, service, northeast, florida], [picture, get, water]]","[[flip phone smart fancy phone virgin mobile paylo option good choice someone limit budget service northeast florida, 0.2194, 4], [picture get water, 0.0, 3]]"
B0050SGRQS,[0.2023],[5],"[[work, fine]]","[[work fine, 0.2023, 5]]"
B005AP4EWU,[0.5719],[4],"[[thought, nice, use, put, tech, cord]]","[[thought nice use put tech cord, 0.5719, 4]]"
B005GSST8G,"[0.2323, 0.6369, 0.5423, 0.915, 0.6249]","[3, 5, 5, 4, 5]","[[husband, buy, scooter, work], [phone, holder, work, year, scooterbr, br, band, give, add, peaceofmind, hit, bump, pothole, nothing, jar, phone, mile, rid, notsogreat, city, streetsbr, br, clamp, go, handlebar, seem, crack, fail, farbr, br, keep, navigation, handy], [work, great, advertise, install, stick, far, get, use], [price, serf, purpose, make, modification]]","[[husband buy scooter work, 0.2323, 3], [phone holder work year scooterbr br band give add peaceofmind hit bump pothole nothing jar phone mile rid notsogreat city streetsbr br clamp go handlebar seem crack fail farbr br keep navigation handy, 0.6369, 5], [work great advertise install stick far get use, 0.5423, 5], [price serf purpose make modification, 0.915, 4], [, 0.6249, 5]]"
B0063GMSY6,[0.3612],[5],"[[amazingbr, work, greatbr, inexpensivebr]]","[[amazingbr work greatbr inexpensivebr, 0.3612, 5]]"
B0065LWCYA,"[0.834, -0.3818]","[5, 1]","[[product, amaze, company, accident, car, total, v, holder, come, damage, attach, crack, windshield, range, motion, extend, arm, plus, buy, foot, cord, v, sell, run, lining, car, cig, lighter, take, v, fold, mirror, see, combine, product, foot, cord, buy, line, sell, accept, return, product, car, accident, im, look, find, car, either, buy, upgrade, mirror, mount, make, purchase, line, install, impress], [last, monthsi, buy, part, use, item, go, dump, holster, broker]]","[[product amaze company accident car total v holder come damage attach crack windshield range motion extend arm plus buy foot cord v sell run lining car cig lighter take v fold mirror see combine product foot cord buy line sell accept return product car accident im look find car either buy upgrade mirror mount make purchase line install impress, 0.834, 5], [last monthsi buy part use item go dump holster broker, -0.3818, 1]]"
B006QNKLZ4,[0.7146],[5],"[[quaility, made, construction]]","[[quaility made construction, 0.7146, 5]]"
B007PLN90A,[0.8519],[5],"[[degree, love]]","[[degree love, 0.8519, 5]]"
B007Q2HOYK,[0.2732],[5],"[[use, month, work, usb, voltmeter]]","[[use month work usb voltmeter, 0.2732, 5]]"
B008GYN8R4,[-0.2755],[1],"[[didnt, fit]]","[[didnt fit, -0.2755, 1]]"
B008NHS9SM,[0.0],[1],"[[keep, charge]]","[[keep charge, 0.0, 1]]"
B008US9J9W,[0.3612],[5],[[easytouse]],"[[easytouse, 0.3612, 5]]"
B00974L3J2,[-0.7268],[2],"[[buy, item, february, break, happy, purchase, expect, cost, fact, otter, box]]","[[buy item february break happy purchase expect cost fact otter box, -0.7268, 2]]"
B009CG224K,[-0.2411],[3],"[[hmmm, sure, product]]","[[hmmm sure product, -0.2411, 3]]"
B009HQ79J8,[-0.8629],[1],"[[want, cologne, see, shave, disappoint, shave, didnt, read, fine, print, say, cldnt, return, product, husband, use, didnt, need, want, cologne, fault, pay, attention, detail]]","[[want cologne see shave disappoint shave didnt read fine print say cldnt return product husband use didnt need want cologne fault pay attention detail, -0.8629, 1]]"
B009RYG5QI,[-0.1027],[2],"[[version, love, hold, year, broke, month, quality]]","[[version love hold year broke month quality, -0.1027, 2]]"
B00B472RVS,[0.7402],[5],"[[think, phone, surpasses, quality, sg, purchase]]","[[think phone surpasses quality sg purchase, 0.7402, 5]]"
B00BC39X48,[0.1416],[2],"[[phone, keep, shut, sent, technicians, say, nothing, got, work, fine, year, att, drop, phone, broke, face, glass, phone, draw, collect, dust]]","[[phone keep shut sent technicians say nothing got work fine year att drop phone broke face glass phone draw collect dust, 0.1416, 2]]"
B00BFNJBHO,[0.7184],[5],"[[excellent, secure, unit, windshield, hold, cell, phone, travel]]","[[excellent secure unit windshield hold cell phone travel, 0.7184, 5]]"
B00BN7XNQW,[0.8519],[5],"[[product, love, case, cover, case, time]]","[[product love case cover case time, 0.8519, 5]]"
B00BXWWA9S,[0.0],[5],"[[need, right]]","[[need right, 0.0, 5]]"
B00C2A8AGC,[0.4404],[5],"[[work, greatvery, item]]","[[work greatvery item, 0.4404, 5]]"
B00CA2YFFW,[0.8268],[5],"[[buy, august, fine, drop, phone, million, time, case, shape, recommend]]","[[buy august fine drop phone million time case shape recommend, 0.8268, 5]]"
B00COH8D1K,[0.296],[5],"[[deal, protects, phone, kind, garden, abuse]]","[[deal protects phone kind garden abuse, 0.296, 5]]"
B00CTA7WE6,[0.3818],[5],"[[keep, wire, simple, harness, help, keep, clean, simple, cut, factory, wire, harness]]","[[keep wire simple harness help keep clean simple cut factory wire harness, 0.3818, 5]]"
B00CUFN33Y,[0.0],[3],"[[front, sticker, match, work]]","[[front sticker match work, 0.0, 3]]"
B00E9IIKWY,"[0.0, 0.6249]","[4, 4]","[[job], [product]]","[[job, 0.0, 4], [product, 0.6249, 4]]"
B00EHD8J3Q,[0.6701],[1],"[[rear, view, camera, system, guess, couldnt, withstand, island, weather, didnt, month, start, blur, cant, see, anything, overall, clear, didnt]]","[[rear view camera system guess couldnt withstand island weather didnt month start blur cant see anything overall clear didnt, 0.6701, 1]]"
B00F474DVG,"[0.6249, 0.8016, 0.4588, 0.3612, 0.765, 0.9062, 0.7351, 0.9244, 0.6249]","[5, 5, 2, 5, 5, 5, 5, 5, 5]","[[work, ok, buy, usb, adapter, put, side, usb, port, useless, mount, console, power, adapter, end, use, product, trip, need, look, sleek], [product, bright, blue, lead, emit, port, use, m, vhb, tape, secure, kickboard, f, seem, hold], [product, use, vacation, usb, port, side, cell, phone, tablet, etc, thank], [equipment, work, recommend, anyone], [super, fast, ship, cool, light], [recommend, buy, product], [device, light], [work, great]]","[[work ok buy usb adapter put side usb port useless mount console power adapter end use product trip need look sleek, 0.6249, 5], [product bright blue lead emit port use m vhb tape secure kickboard f seem hold, 0.8016, 5], [product use vacation usb port side cell phone tablet etc thank, 0.4588, 2], [equipment work recommend anyone, 0.3612, 5], [super fast ship cool light, 0.765, 5], [recommend buy product, 0.9062, 5], [device light, 0.7351, 5], [work great, 0.9244, 5], [, 0.6249, 5]]"
B00F4PABMI,[0.7351],[5],"[[excellent, piece, krusell, pouch, buy]]","[[excellent piece krusell pouch buy, 0.7351, 5]]"
B00F9YW3JI,[0.3612],[5],"[[purchase, umx, u, phone, kiddos, cover, find, fit, snug, screen, protector, precut, convenient]]","[[purchase umx u phone kiddos cover find fit snug screen protector precut convenient, 0.3612, 5]]"
B00FDU4SQY,[0.5267],[4],"[[yes, phone, case, great, dont, ship, order, order]]","[[yes phone case great dont ship order order, 0.5267, 4]]"
B00FGYIOFS,[-0.2023],[1],"[[charge, phone, complete, charge, unplug, cellphone, say, battery, battery, doesnt, using, phone]]","[[charge phone complete charge unplug cellphone say battery battery doesnt using phone, -0.2023, 1]]"
B00G5NQ1FE,[-0.3182],[5],"[[lose, unite, pro, work, perfectlyi]]","[[lose unite pro work perfectlyi, -0.3182, 5]]"
B00GGQJL2K,"[0.5859, 0.0, 0.4588, -0.2263, 0.34]","[5, 2, 5, 1, 4]","[[star, order, phone, didnt, work, sent, repair, lg, inform, tamper, fact, cost, repair, month, phone, legend, wireless], [doesnt, work], [amaze, cellphone, price, simple, right, balance], [problem, phone, customer, service], [meet, expectation, budget, smartphone]]","[[star order phone didnt work sent repair lg inform tamper fact cost repair month phone legend wireless, 0.5859, 5], [doesnt work, 0.0, 2], [amaze cellphone price simple right balance, 0.4588, 5], [problem phone customer service, -0.2263, 1], [meet expectation budget smartphone, 0.34, 4]]"
B00GH87JOO,[0.0],[5],"[[convenient, need, nothing, bulky, light, weight, simple]]","[[convenient need nothing bulky light weight simple, 0.0, 5]]"
B00GRBCT46,[0.0],[3],"[[use, discolor, crack]]","[[use discolor crack, 0.0, 3]]"
B00GUNMCW0,[-0.6808],[2],"[[receive, case, break, use, time, suck]]","[[receive case break use time suck, -0.6808, 2]]"
B00HFMN46S,"[-0.903, -0.1531, 0.6124, 0.9156]","[1, 3, 5, 5]","[[work, advertise, star, boot, crash, think, refinement, use, video, gopro, quality, software, better, read, license, plate, distance, youre, need, say, work, advertise, safe, buy], [set, seem, fine, computer, detects, garmin, version, software, read, data, garmin, express, garmin, dash, cam, player, update, software, camera, video, home, put, car, upgrade, camera, sticker, everything, go, see, camera, car, button, change, setting, button, work, set, longer, respond, camera, know, power, connection, turn, turn, video, see, video, plug, camera, computer, buy, usb, stick, read, gb, disk, purchase, gm, disk, empty, disk, time, garmin, support, responds, email, dont, wait, phone, garmin, support, suggest, procedure, do, hour, life, get, waste, try, get, thing, work, give, return, buy, brand, size, camera, car, notice, windshield, video], [work, quality, image, day, night], [record, time, hr, total, gb, card, take, change, factory, setting, look, stop, option]]","[[work advertise star boot crash think refinement use video gopro quality software better read license plate distance youre need say work advertise safe buy, -0.903, 1], [set seem fine computer detects garmin version software read data garmin express garmin dash cam player update software camera video home put car upgrade camera sticker everything go see camera car button change setting button work set longer respond camera know power connection turn turn video see video plug camera computer buy usb stick read gb disk purchase gm disk empty disk time garmin support responds email dont wait phone garmin support suggest procedure do hour life get waste try get thing work give return buy brand size camera car notice windshield video, -0.1531, 3], [work quality image day night, 0.6124, 5], [record time hr total gb card take change factory setting look stop option, 0.9156, 5]]"
B00HVORET8,"[0.3291, -0.8598, -0.2263, 0.534, -0.2305, 0.7793, 0.6697, 0.7783, 0.9136, -0.2778, 0.9022, 0.0, 0.4889]","[2, 1, 1, 5, 1, 2, 1, 4, 3, 1, 4, 2, 5]","[[dont, buy, product, stop, work, month, purchase], [company, stop, work, month, bit, apprehensive], [way, keep, travel, im, outlet, travel, way, maintain, charge, backpack, camping, plain, travel, purchase, buy, wife, id, star, bit, bulky], [recommend, purchase, product, cheap, junk, manufacture, cheap, part, doesnt, work, complete, junk, wish, get, money, return, garbage], [buy, gift, boyfriend, phone, die, he, week, love, need, lightning, charge, phone, case, come, usb, tell, get, charge, charge, case, phone, close, recommend, product, advance, leastand, figure, use, case, time, use, direction], [work, fine, week, wont, charge, car, charger, get, week, work, fine, night, phone, die, plug, charger, device, signal, charge, leave, charge, night, iphone, light, charger, work, decide, remove, case, charge, way, put, car, charger, start, charge, try, continue, charging, work, wall, charger, pc, charge, say, charge, charge, take, daybr, faultsbr, microusb, input, charger, bottom, side, difficult, something, phone, plug, inbr, case, assembles, disassembles, way, feel, youre, break, seems, design], [work, start, charge, power, awhile], [product, mall, wife, daughter, extend, period, time, boost, batteryin, end, battery, product, ], [case, look, nice, mophie, opinion, way, face, clip, feel, cheap, stand, however, feel, snap, user, carefull, phone, case, charge, iphone], [concept, spare, battery, power, quality, lack, say, price, get, pay, issue, device, kickstand, break, product, day, use, couple, time, build, flimsy, deal, kickstand, shouldnt, break, snap, phone, stay, place, fall, begin, snap, place, accidental, swipe, finger, side, phone, charge, cord, length, understand, longer, cord, manufacture, standard, iphone, charge, cord, seems, length, charge, recepticle, location, understand, engineer, thing, something, change, annoy, cord, stick, side, use, phone, charge, awkward, hold, phone, cord, stick, side, update, september, downgrade, rating, star, month, day, order, stop, take, charge, flimsy, bezel, snap, something, work, month, product, spend, extra, money, get, mophie], [case, great, look, sleek, look, time, case, fall, apart, gone, thing, replace, warranty, decide, get, brand, button, stop, work, kickstand, break, case, chip, case, stop, charge, phone, plug, work, run, get, break, month], [charger, stop, work, month, plug, itll, say, charge, wont, amazon, say, return, period, im, stuck, dead, charger, case], [fit, c, iphone, title, customer, review, indicate, cbr, iphone, return, product]]","[[dont buy product stop work month purchase, 0.3291, 2], [company stop work month bit apprehensive, -0.8598, 1], [way keep travel im outlet travel way maintain charge backpack camping plain travel purchase buy wife id star bit bulky, -0.2263, 1], [recommend purchase product cheap junk manufacture cheap part doesnt work complete junk wish get money return garbage, 0.534, 5], [buy gift boyfriend phone die he week love need lightning charge phone case come usb tell get charge charge case phone close recommend product advance leastand figure use case time use direction, -0.2305, 1], [work fine week wont charge car charger get week work fine night phone die plug charger device signal charge leave charge night iphone light charger work decide remove case charge way put car charger start charge try continue charging work wall charger pc charge say charge charge take daybr faultsbr microusb input charger bottom side difficult something phone plug inbr case assembles disassembles way feel youre break seems design, 0.7793, 2], [work start charge power awhile, 0.6697, 1], [product mall wife daughter extend period time boost batteryin end battery product , 0.7783, 4], [case look nice mophie opinion way face clip feel cheap stand however feel snap user carefull phone case charge iphone, 0.9136, 3], [concept spare battery power quality lack say price get pay issue device kickstand break product day use couple time build flimsy deal kickstand shouldnt break snap phone stay place fall begin snap place accidental swipe finger side phone charge cord length understand longer cord manufacture standard iphone charge cord seems length charge recepticle location understand engineer thing something change annoy cord stick side use phone charge awkward hold phone cord stick side update september downgrade rating star month day order stop take charge flimsy bezel snap something work month product spend extra money get mophie, -0.2778, 1], [case great look sleek look time case fall apart gone thing replace warranty decide get brand button stop work kickstand break case chip case stop charge phone plug work run get break month, 0.9022, 4], [charger stop work month plug itll say charge wont amazon say return period im stuck dead charger case, 0.0, 2], [fit c iphone title customer review indicate cbr iphone return product, 0.4889, 5]]"
B00I3PQBWK,[0.886],[5],"[[perfect, fit, protection, love, color]]","[[perfect fit protection love color, 0.886, 5]]"
B00IFVTQLK,"[0.5982, 0.9623, -0.1695]","[5, 1, 1]","[[work, month, tip, stock, phone, contact, saler, tell, ship, defectid, item, raplace, worth, buy], [cable, get, brand, last, week, gearbeast, go, year, use, issue, work, retract, snug, fit, io, compatibility, issue], [doesnt, cleaning, connector, reject, product, apple, oem, product, work, fine, device, know, go, noname, company, contact, beast, replacement, hassle, lifetime, warranty, refuse, replace, amazon, refund, price, part, order, shipping, issue, unrelated, receive, expect, lifetime, warranty, joke, steer, clear, buy, oem, extra, couple, buck]]","[[work month tip stock phone contact saler tell ship defectid item raplace worth buy, 0.5982, 5], [cable get brand last week gearbeast go year use issue work retract snug fit io compatibility issue, 0.9623, 1], [doesnt cleaning connector reject product apple oem product work fine device know go noname company contact beast replacement hassle lifetime warranty refuse replace amazon refund price part order shipping issue unrelated receive expect lifetime warranty joke steer clear buy oem extra couple buck, -0.1695, 1]]"
B00IX2USWM,[-0.6249],[1],"[[throw, trash, worst, product, buy, time, warner, internet]]","[[throw trash worst product buy time warner internet, -0.6249, 1]]"
