305651603X,"[-0.2031, 0.5859]","[3, 4]","[[use, note, fit, carefull, use, delicateit, get, torn, try, handle, ], [work, amaze, note, think, something]]","[[use note fit carefull use delicateit get torn try handle , -0.2031, 3], [work amaze note think something, 0.5859, 4]]"
B0006O7M9W,[0.6249],[5],"[[purchase, make, nail, polish, work, right, size, nail, polish, bottle]]","[[purchase make nail polish work right size nail polish bottle, 0.6249, 5]]"
B0025VKUPM,"[0.5719, 0.802, -0.5994, 0.4215, 0.9337, 0.7783]","[5, 4, 5, 3, 5, 5]","[[sync, issue, garmin, headache, case, app, state, sync, annoyance, unit, work], [seek, replace, garmin, forerunner, upgrade, way, mapping, graphic, gps, unit, improve, walk, rail, trail, section, overlook, lake, show, lake, show, lake], [use, everyday, last, couple, year, go, couple, issue, upload, garmin, software, bit, finicky, get, figure, happy, watch], [excellent], [using, forerunner, xt, hr, monitor, slow, distance, training, kayak, ive, get, forerunner, set, show, heart, rate, speed, mileage, elapse, time, set, sound, alarm, maximum, heart, rate, keep, attach, deck, sunlight, terrific, training, device, see, stats, route, sync, garmin, connect, add, benefit, look, increase, speed, month, battery, life, sync, garmin, express, open, computer, turn, forerunner, tool, take, time, paddle, im, training, con, think, im, gear, put, heart, rate, monitor, strap, cold], [update, xt, use, year, caution, button, make, contact, device, one, pocket, pack, suitcase, cause, battery, drain, want, use, device, discover, battery, dead, happen, twice, garmin, include, case, prevent, occur]]","[[sync issue garmin headache case app state sync annoyance unit work, 0.5719, 5], [seek replace garmin forerunner upgrade way mapping graphic gps unit improve walk rail trail section overlook lake show lake show lake, 0.802, 4], [use everyday last couple year go couple issue upload garmin software bit finicky get figure happy watch, -0.5994, 5], [excellent, 0.4215, 3], [using forerunner xt hr monitor slow distance training kayak ive get forerunner set show heart rate speed mileage elapse time set sound alarm maximum heart rate keep attach deck sunlight terrific training device see stats route sync garmin connect add benefit look increase speed month battery life sync garmin express open computer turn forerunner tool take time paddle im training con think im gear put heart rate monitor strap cold, 0.9337, 5], [update xt use year caution button make contact device one pocket pack suitcase cause battery drain want use device discover battery dead happen twice garmin include case prevent occur, 0.7783, 5]]"
B004AWKD4C,[0.8807],[5],"[[excellent, build, quality, sound, amaze, got, mine, today, wish, shipping, quicker]]","[[excellent build quality sound amaze got mine today wish shipping quicker, 0.8807, 5]]"
B004RO3RBE,"[0.8074, 0.0]","[5, 5]","[[tune, quality, antenna, radio, get], [screen, read, use, cb]]","[[tune quality antenna radio get, 0.8074, 5], [screen read use cb, 0.0, 5]]"
B004UJNZF4,"[0.6249, -0.1265]","[4, 1]","[[doesnt, work, great, everytime, sub, hit, safety, mode], [work, great]]","[[doesnt work great everytime sub hit safety mode, 0.6249, 4], [work great, -0.1265, 1]]"
B0060ON1XI,"[0.6666, 0.0]","[4, 1]","[[use, tool, replace, band, bend, pin, use, band], [come, band, buckle, course, need, description, mention, come, band, picture, show]]","[[use tool replace band bend pin use band, 0.6666, 4], [come band buckle course need description mention come band picture show, 0.0, 1]]"
B0062UW8W0,[0.8014],[3],"[[birthday, gift, mother, law, arrive, gave, star, shine, layer, start, peel, month, like]]","[[birthday gift mother law arrive gave star shine layer start peel month like, 0.8014, 3]]"
B0069FOQG4,[0.6249],[5],"[[awesome, cameras]]","[[awesome cameras, 0.6249, 5]]"
B006TQOR0I,[-0.2736],[1],"[[didnt, fit, look, put, think, phone, go, break, cover]]","[[didnt fit look put think phone go break cover, -0.2736, 1]]"
B0072LAAA0,"[0.5719, 0.177, 0.765, -0.6808, -0.0258, 0.7902, 0.0, 0.4201, -0.296]","[5, 5, 5, 5, 5, 4, 2, 2, 3]","[[work, perfect], [excellent, range, good, battery, life, sound, quality], [go, get, set, hikingclimbing, trip, watch, radio, fall, cliff, hour, end, finding, work], [battery, life], [work, expect, complaint, battery, pack, radio, hold, charge], [use, radio, arrive, campsite, rv, wife, warns, obstacle, rv, spotway, well, cell, phone, cell, signal, boonies], [buy, talk, vehicle, outofstate, move, work, get, test, range], [decide, ignore, feedback, talk, quality, assume, get, good, set, use, default, mode, everything, work, audio, quality, clear, range, turn, privacy, channel, requirement, need, use, radio, belch, volume, wound, return, pair, go, manufacturer], [work, great, dont, expect, get, mile, distance, side, mountain, direct, view, companion, horizon, mountain, side, regular, plain, scatter, tree, get, mile]]","[[work perfect, 0.5719, 5], [excellent range good battery life sound quality, 0.177, 5], [go get set hikingclimbing trip watch radio fall cliff hour end finding work, 0.765, 5], [battery life, -0.6808, 5], [work expect complaint battery pack radio hold charge, -0.0258, 5], [use radio arrive campsite rv wife warns obstacle rv spotway well cell phone cell signal boonies, 0.7902, 4], [buy talk vehicle outofstate move work get test range, 0.0, 2], [decide ignore feedback talk quality assume get good set use default mode everything work audio quality clear range turn privacy channel requirement need use radio belch volume wound return pair go manufacturer, 0.4201, 2], [work great dont expect get mile distance side mountain direct view companion horizon mountain side regular plain scatter tree get mile, -0.296, 3]]"
B007IUQ2LQ,[0.3182],[5],"[[buy, replace, htc, charger, break, work]]","[[buy replace htc charger break work, 0.3182, 5]]"
B007NY1CV2,[0.6249],[5],"[[seems, work, fineand, price]]","[[seems work fineand price, 0.6249, 5]]"
B007U37U5S,[0.5859],[5],"[[work, remote, make, sure, way, purchase, came, apart, lose, screw, tighten]]","[[work remote make sure way purchase came apart lose screw tighten, 0.5859, 5]]"
B0081NZJU4,[0.6249],[5],"[[everything, go]]","[[everything go, 0.6249, 5]]"
B008D4X5MK,[0.217],[5],"[[quality, bulky, nice, screen, cover, include]]","[[quality bulky nice screen cover include, 0.217, 5]]"
B008DFUFJA,[0.483],[4],"[[work, suppose, didnt, get, star, home, button, click, square, draw, center, give, feeling, look]]","[[work suppose didnt get star home button click square draw center give feeling look, 0.483, 4]]"
