B0002BEY22,[0.7184],[5],"[[purchase, acura, integra, perfect, fitment, make, material, come, everything, need, place, single, din, stereo, vehicle, include, screw]]","[[purchase acura integra perfect fitment make material come everything need place single din stereo vehicle include screw, 0.7184, 5]]"
B0007L8BTE,[0.9134],[5],"[[base, produce, surprise, inch, great, sound, overall, magnet, price, driver]]","[[base produce surprise inch great sound overall magnet price driver, 0.9134, 5]]"
B0009P83LE,[0.8979],[5],"[[fit, perform, recommend]]","[[fit perform recommend, 0.8979, 5]]"
B000AAN76Y,[0.7717],[4],[[fit]],"[[fit, 0.7717, 4]]"
B0012TRIY4,"[-0.0525, 0.0, 0.6249]","[5, 5, 5]","[[work, good, mirror, mount, handlebar, notice, fjr, place, mount, mirror, handlebar, use, mirror, mount, fare, bought, mm, x, mm, bolt, paint, satton, black, think, drill, state, mm, thread, way, work, mirror, use, need, bolt, im, sure, work, mm, mirrorsbr, larry], [need, put, cbr, rr, mount], [stuff]]","[[work good mirror mount handlebar notice fjr place mount mirror handlebar use mirror mount fare bought mm x mm bolt paint satton black think drill state mm thread way work mirror use need bolt im sure work mm mirrorsbr larry, -0.0525, 5], [need put cbr rr mount, 0.0, 5], [stuff, 0.6249, 5]]"
B001B8LOX2,"[0.6115, 0.6249]","[5, 4]","[[get, brand, clip, less, suggest, retail, manner, im], [work, great]]","[[get brand clip less suggest retail manner im, 0.6115, 5], [work great, 0.6249, 4]]"
B001MS6OGI,[0.0],[1],"[[product, description, phone, installation, experience, popup, say]]","[[product description phone installation experience popup say, 0.0, 1]]"
B002CMUKZY,[0.4215],[5],"[[nice, sound]]","[[nice sound, 0.4215, 5]]"
B002IUG14O,"[-0.5256, 0.5719, -0.4215, 0.5994, 0.2732, 0.0, 0.9397, 0.5719, 0.5719, -0.4215, 0.8519]","[5, 5, 1, 5, 4, 5, 5, 5, 5, 1, 5]","[[perfect], [item, gps, happy, package, arrive, excellent, condition], [broke, use, rubber, suction, cup, part, flex, touch, glass, split, piece], [super], [work], [happy, transaction, product], [receive, th, car, charger, today, rd, work, ask, refund, try, get, nuvi, car, charger, dealer, disappoint, item], [suction, cup, broke, time, use], [quick, service, excellent, product], [love, gps, nuvi, xx, windshield, stand, price, pay, time, take, ship, quick, service, star, rating], [want, price, want]]","[[perfect, -0.5256, 5], [item gps happy package arrive excellent condition, 0.5719, 5], [broke use rubber suction cup part flex touch glass split piece, -0.4215, 1], [super, 0.5994, 5], [work, 0.2732, 4], [happy transaction product, 0.0, 5], [receive th car charger today rd work ask refund try get nuvi car charger dealer disappoint item, 0.9397, 5], [suction cup broke time use, 0.5719, 5], [quick service excellent product, 0.5719, 5], [love gps nuvi xx windshield stand price pay time take ship quick service star rating, -0.4215, 1], [want price want, 0.8519, 5]]"
B003KPEPTE,[0.6597],[5],[[fit]],"[[fit, 0.6597, 5]]"
B00499Z25G,"[-0.2484, 0.9349]","[3, 5]","[[prefer, model, leave, face, device, make, control, workout, company, accommodate, difficulty, apply, screen, protector, skill, help, acquire, extra, walk, installation, love, love, love], [ipod, cover, fit, glove, band, go, slip, arm, bit, disappoint, go, arm, arm, look, something, band]]","[[prefer model leave face device make control workout company accommodate difficulty apply screen protector skill help acquire extra walk installation love love love, -0.2484, 3], [ipod cover fit glove band go slip arm bit disappoint go arm arm look something band, 0.9349, 5]]"
B004AQLFRW,[0.0],[5],[[use]],"[[use, 0.0, 5]]"
B00540EZFC,[0.2263],[2],"[[nice, case, take, pick, flash, pic, pink]]","[[nice case take pick flash pic pink, 0.2263, 2]]"
B005AQOL5E,"[0.2732, 0.7469, -0.296]","[5, 4, 3]","[[bit, crude, seems, work, fine, br, instal, kit, vw, westfalia, camper, van, installation, issue, bulky, drive, cable, make, refit, door, cardbr, br, motor, sufficient, torque, raise, windows, channel, bulky, wire, harness, want, relay, power, kit, use, kii, contact, ign, switch, trigger, relay, whenever, key, ignitionbr, br, italian, kit, slimmer, drive, cable, sleeker, switchgear, kit, cheap, cheerful, work], [arrive, instruction], [simple, quick, easyworks]]","[[bit crude seems work fine br instal kit vw westfalia camper van installation issue bulky drive cable make refit door cardbr br motor sufficient torque raise windows channel bulky wire harness want relay power kit use kii contact ign switch trigger relay whenever key ignitionbr br italian kit slimmer drive cable sleeker switchgear kit cheap cheerful work, 0.2732, 5], [arrive instruction, 0.7469, 4], [simple quick easyworks, -0.296, 3]]"
B005JSM95W,[0.0],[5],"[[item, work, expect]]","[[item work expect, 0.0, 5]]"
B005LFXBJ6,[-0.0516],[5],"[[work, b, lose, move]]","[[work b lose move, -0.0516, 5]]"
B0061HBKO6,[0.0],[3],"[[combo, pack, receive, adapter, iphone, ipad, give]]","[[combo pack receive adapter iphone ipad give, 0.0, 3]]"
