B0007NWL70,"[0.1655, 0.9403, 0.8834]","[3, 5, 5]","[[last, son, broke, work, suggest, spending, ton, headphone, child, become, ], [buy, yo, son, love, kept, stealing, older, brother, beat, headphone, wear, road, trip, adjust, sound, good, option, becuase, volume, control, use, item, ipod, child, know, use, ipod, control, volume, thru, device], [work, son, like, ear]]","[[last son broke work suggest spending ton headphone child become , 0.1655, 3], [buy yo son love kept stealing older brother beat headphone wear road trip adjust sound good option becuase volume control use item ipod child know use ipod control volume thru device, 0.9403, 5], [work son like ear, 0.8834, 5]]"
B000EFMPCW,[0.9558],[5],"[[replace, blow, sub, work, sound, well, center, console, wrangler, modification, perfect, subwoofer, price]]","[[replace blow sub work sound well center console wrangler modification perfect subwoofer price, 0.9558, 5]]"
B000WQ5ESK,[0.8225],[5],"[[boot, bright, screen, sunlight, direction, improve, version]]","[[boot bright screen sunlight direction improve version, 0.8225, 5]]"
B0017ZG538,"[0.7096, 0.836]","[4, 5]","[[car, side, window, windshield, mount, gps, mount, garmin, extension, arm, mount, windshield, gps, need, put, head, get, arm, mount, side, window, suction, better, gps, mount, keep, fall, winter, time, cold, winter, stick, season, issue, vibration, gps, arm], [excellent, work]]","[[car side window windshield mount gps mount garmin extension arm mount windshield gps need put head get arm mount side window suction better gps mount keep fall winter time cold winter stick season issue vibration gps arm, 0.7096, 4], [excellent work, 0.836, 5]]"
B001LIPS2U,[0.4927],[4],"[[work, fit, dash, board, phone]]","[[work fit dash board phone, 0.4927, 4]]"
B001U0O7T4,[0.6428],[3],"[[advertisedbr, br, featuredsold, loose, bezel, arrive, cheap, nongarmin, car, power, supply, last, week, buy, separate, car, charger, keep, workingbr, br, product, work, irritate, bias, buttonsbr, br, rate, product, fair]]","[[advertisedbr br featuredsold loose bezel arrive cheap nongarmin car power supply last week buy separate car charger keep workingbr br product work irritate bias buttonsbr br rate product fair, 0.6428, 3]]"
B0027629YA,[0.5719],[5],"[[perfect, battery, schu, phone]]","[[perfect battery schu phone, 0.5719, 5]]"
B002G1Y7LO,[-0.2263],[2],"[[buy, speaker, year, theyve, stop, work, note, review, product, indicate, concur]]","[[buy speaker year theyve stop work note review product indicate concur, -0.2263, 2]]"
B002YVN6VS,[0.6249],[5],[[item]],"[[item, 0.6249, 5]]"
B0032MXZ1O,[0.4215],[5],"[[nice, present]]","[[nice present, 0.4215, 5]]"
B003KSAYQY,[0.3612],[4],"[[get, samsung, description, say, doesnt, end, went, force, pop, material, make, star, product, wasnt, list, right]]","[[get samsung description say doesnt end went force pop material make star product wasnt list right, 0.3612, 4]]"
