B0002UPGOI,[0.0],[3],"[[ground, wire]]","[[ground wire, 0.0, 3]]"
B00N53M44O,"[-0.5994, 0.9638, 0.4754, 0.5859, 0.6124]","[3, 5, 5, 5, 5]","[[nice, clean, case, get, dirty, quick, pocket, lint, get, inside, case, protection, case, look], [satisfy], [perfect, case, look, thin, profile, case, iphone, provide, protection, product, description, accurate, key, design, feature, mention, see, picture, use, zagg, invisibleshield, hdx, iphone, case, edge, front, thick, protect, front, display, shield, iphone, problem, set, phone, face, case, thick, protect, lens, camera, lens, recess, case, case, corner, ridge, help, protect, back, set, phone, surface, point, edge, case, rubber, material, slippery, back, harder, plastic, material, edge, bond, material, maintain, clarity, perform, purchase, december], [amaze, bumper, case], [case, fit]]","[[nice clean case get dirty quick pocket lint get inside case protection case look, -0.5994, 3], [satisfy, 0.9638, 5], [perfect case look thin profile case iphone provide protection product description accurate key design feature mention see picture use zagg invisibleshield hdx iphone case edge front thick protect front display shield iphone problem set phone face case thick protect lens camera lens recess case case corner ridge help protect back set phone surface point edge case rubber material slippery back harder plastic material edge bond material maintain clarity perform purchase december, 0.4754, 5], [amaze bumper case, 0.5859, 5], [case fit, 0.6124, 5]]"
B00N99PZZ4,[0.5859],[5],"[[looking, worth, cost]]","[[looking worth cost, 0.5859, 5]]"
B00N9CXFBC,[0.2023],[5],"[[work, fine]]","[[work fine, 0.2023, 5]]"
B00ND928AU,[0.8481],[5],"[[sturdy, product, different, cover, start, peel, ]]","[[sturdy product different cover start peel , 0.8481, 5]]"
B00NFDXIJ4,"[0.6369, 0.7902]","[5, 5]","[[satisfy, product, mom, love]]","[[satisfy product mom love, 0.6369, 5], [, 0.7902, 5]]"
B00NH8Y2J2,[0.3031],[1],"[[own, never, drop, case, top, corner, broke, morning, didnt, catch, anything, surprise, flimsy, plastic, case, waste, money]]","[[own never drop case top corner broke morning didnt catch anything surprise flimsy plastic case waste money, 0.3031, 1]]"
B00NHQSA2Y,[0.6994],[1],"[[case, get, smell, smell, dont, think, im, gonna, use, bc, smell]]","[[case get smell smell dont think im gonna use bc smell, 0.6994, 1]]"
B00NHYBOQ0,[-0.1027],[3],"[[case, fell, leather, case, use, use, double, side, tape, keep]]","[[case fell leather case use use double side tape keep, -0.1027, 3]]"
B00NKZB5DI,[0.1027],[5],"[[get, moto, g, nd, genbr, wife, love, junk, pretty, useless, holder, buy, fancy, color, onebr, excellent, cover, nice, soft, touch, feel, drop, phone, time, feet, bare, cement, floor, worry, scratch]]","[[get moto g nd genbr wife love junk pretty useless holder buy fancy color onebr excellent cover nice soft touch feel drop phone time feet bare cement floor worry scratch, 0.1027, 5]]"
B00NME0JTI,[-0.6796],[2],"[[qualitythe, silicone, phone, case, come, week, use, cute, design, great, quality]]","[[qualitythe silicone phone case come week use cute design great quality, -0.6796, 2]]"
B00NO4PVTY,"[0.1779, 0.6213, 0.4386]","[5, 4, 5]","[[buy, ac, charger, ul, list, ul, listing, mean, design, manufacture, meet, safety, standard, protection, shock, fire, adapter, ul, list, shock, damage, phoneipadmp, player, list, product, ul, file, number, print, verify, listing, look, ul, website, listing, csa, tuv, vde, etl, good, ul, ce, mark, mean, nothing, safety, btw, charger, work, ], [cord, tangle, fit, doesnt, get, hot, older, cube, charger, use, use]]","[[buy ac charger ul list ul listing mean design manufacture meet safety standard protection shock fire adapter ul list shock damage phoneipadmp player list product ul file number print verify listing look ul website listing csa tuv vde etl good ul ce mark mean nothing safety btw charger work , 0.1779, 5], [cord tangle fit doesnt get hot older cube charger use use, 0.6213, 4], [, 0.4386, 5]]"
B00NODL1SA,[0.7715],[5],"[[case, perfect, fit, nice, quality, didnt, arrive, time, week, star, earn]]","[[case perfect fit nice quality didnt arrive time week star earn, 0.7715, 5]]"
B00NOIY44I,"[-0.1875, 0.6369]","[3, 5]","[[work, expect, make, noise, plug, interference, noise, annoy, sleep], [plug, multiple, device, time, charge]]","[[work expect make noise plug interference noise annoy sleep, -0.1875, 3], [plug multiple device time charge, 0.6369, 5]]"
B00NQAIGY8,"[0.9829, 0.2682, 0.6249]","[4, 3, 5]","[[work, great], [hardware, great, software, garbage, window, computer, window, computer, youre, change, setting, headset, io, app, say, change, setting, device, case, product, market, shouldnt, dependency, windows, computer, manage, devicebr, br, support, experience, plantronics, figure], [receive, set, use, day, say, excellent, rating, wear, day, great, clarity, versatility, charge, case, excellent, addon, emergency, time, need, charge, buy, extra, charge, avoid, carry, home, work, dailybr, br, disappoint, fact, customize, setting, advertise, mac, iphone, user, nothing, try, windows, pc, luck, plantronics, address, issue, consider, number, usersbr, br, prosbr, lightweight, comfortablebr, excellent, battery, life, charging, case, emergency, backupbr, call, clarity, endsbr, br, consbr, besides, advertise, customize, software, mention, comment, user, support, mac, windows]]","[[work great, 0.9829, 4], [hardware great software garbage window computer window computer youre change setting headset io app say change setting device case product market shouldnt dependency windows computer manage devicebr br support experience plantronics figure, 0.2682, 3], [receive set use day say excellent rating wear day great clarity versatility charge case excellent addon emergency time need charge buy extra charge avoid carry home work dailybr br disappoint fact customize setting advertise mac iphone user nothing try windows pc luck plantronics address issue consider number usersbr br prosbr lightweight comfortablebr excellent battery life charging case emergency backupbr call clarity endsbr br consbr besides advertise customize software mention comment user support mac windows, 0.6249, 5]]"
B00NR0P640,"[0.9403, 0.9843]","[5, 5]","[[android, phone, shield, buy, make, installation, simple, make, sure, follow, instruction, install], [mr, shield, antiglarematte, protector, key, thing, notice, protector, go, past, curve, edge, moto, x, surface, note, literature, design, note, use, case, see, issue, lift, peel, shown, product, photo, cutout, speaker, camera, hole, section, cutout, make, bit, position, installation, antiglare, work, image, color, brand, ive, use, antiglare, coating, smudge, pop, protector, seems, improve, accuracy, tacky, feel, antiglare, product, product, consider, brand, screen, base, gadget]]","[[android phone shield buy make installation simple make sure follow instruction install, 0.9403, 5], [mr shield antiglarematte protector key thing notice protector go past curve edge moto x surface note literature design note use case see issue lift peel shown product photo cutout speaker camera hole section cutout make bit position installation antiglare work image color brand ive use antiglare coating smudge pop protector seems improve accuracy tacky feel antiglare product product consider brand screen base gadget, 0.9843, 5]]"
B00O06NP9I,"[0.7178, 0.8885]","[5, 5]","[[nice, case, clip, phone, work], [case, fit, job, protect, phone, great, value, price]]","[[nice case clip phone work, 0.7178, 5], [case fit job protect phone great value price, 0.8885, 5]]"
B00O3AUSFU,[0.6249],[5],[[item]],"[[item, 0.6249, 5]]"
B00OB5RLGG,[0.9393],[5],"[[omg, case, supper, sooo, soft, cute, love, case, ive, own]]","[[omg case supper sooo soft cute love case ive own, 0.9393, 5]]"
B00OGLPAAY,[0.8934],[5],"[[work, install, happy, camera, phone]]","[[work install happy camera phone, 0.8934, 5]]"
B00OIF7JKC,"[0.7906, -0.3412]","[5, 1]","[[pink, rub, everything, isnt, bright, picture, show, didnt, glow], [glow, dark, lol]]","[[pink rub everything isnt bright picture show didnt glow, 0.7906, 5], [glow dark lol, -0.3412, 1]]"
B00OISERW2,[0.6597],[4],[[fit]],"[[fit, 0.6597, 4]]"
B00OIZO6K8,"[0.6369, 0.9332, 0.7964, 0.8687, 0.6269, 0.9032]","[5, 5, 4, 4, 5, 5]","[[color], [bro, love, thanks], [ship, quality, price, recommend], [product, come, packaging, nothing, break, case, fit, get, grip, case, picture, describe], [price, case, protective, case, job, bumper, pastel, color, fact, show, apple, emblem]]","[[color, 0.6369, 5], [bro love thanks, 0.9332, 5], [ship quality price recommend, 0.7964, 4], [product come packaging nothing break case fit get grip case picture describe, 0.8687, 4], [price case protective case job bumper pastel color fact show apple emblem, 0.6269, 5], [, 0.9032, 5]]"
B00OTLNAZ8,[0.8126],[5],"[[friend, love]]","[[friend love, 0.8126, 5]]"
B00OVWOWAW,[0.7717],[5],"[[phone, fit]]","[[phone fit, 0.7717, 5]]"
B00OZDC3W6,[0.4404],[5],"[[quality, price, havent, issue, use, month]]","[[quality price havent issue use month, 0.4404, 5]]"
B00P2KFQWU,[0.8933],[4],"[[decent, case, easy, read, write, person, fine, bit, well, quality, expect, nice, surprise]]","[[decent case easy read write person fine bit well quality expect nice surprise, 0.8933, 4]]"
B00PA0N4C6,[0.4404],[5],"[[thanks, case]]","[[thanks case, 0.4404, 5]]"
B00PGTPH8A,[-0.4215],[1],"[[glass, break, case, pocket, couldnt, get, manufacturer, warranty, make, china]]","[[glass break case pocket couldnt get manufacturer warranty make china, -0.4215, 1]]"
B00PLJQ03Q,[0.5719],[5],[[happy]],"[[happy, 0.5719, 5]]"
B00PTCUD5G,[-0.128],[2],"[[love, case, lose, color, week, half, look, cheap]]","[[love case lose color week half look cheap, -0.128, 2]]"
B00Q75SYLY,[0.8979],[5],"[[case, buy, galaxy, grand, prime, perfect]]","[[case buy galaxy grand prime perfect, 0.8979, 5]]"
B00Q8B35MA,[0.0],[1],"[[get, custom, invoice, purchase]]","[[get custom invoice purchase, 0.0, 1]]"
B00QA2EPLC,[0.5994],[5],"[[customer, satisfaction, guarantee]]","[[customer satisfaction guarantee, 0.5994, 5]]"
B00QAITGP6,[0.8555],[5],"[[love, case]]","[[love case, 0.8555, 5]]"
B00QNENP8G,"[0.0, 0.9323, 0.6369]","[2, 1, 5]","[[paint, wear, month], [case, rubber, feel], [write, review, get, phone, case, cause, cute, love, weeks, print, suck, cause, phone, doesnt, take, beating, time, sit, nightstand, im, super, dissapointed]]","[[paint wear month, 0.0, 2], [case rubber feel, 0.9323, 1], [write review get phone case cause cute love weeks print suck cause phone doesnt take beating time sit nightstand im super dissapointed, 0.6369, 5]]"
B00QSGVIZQ,[0.8519],[5],"[[purchase, lg, didnt, compare, love, device, awesome, buy]]","[[purchase lg didnt compare love device awesome buy, 0.8519, 5]]"
B00QSY13H6,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B00QT19EPG,[0.9023],[4],"[[buy, lock, lock, expect, teachinglearning, tool, great, price, pick, bonus, add, lack, quality, pick, pick, lock, yup, pick, lock, yup, find, modify, setting, aside, favor, something, quality, plan, pick]]","[[buy lock lock expect teachinglearning tool great price pick bonus add lack quality pick pick lock yup pick lock yup find modify setting aside favor something quality plan pick, 0.9023, 4]]"
B00R26XELM,"[0.6369, 0.4588, 0.9509]","[5, 2, 4]","[[picture, make, look, profile, hand, cheap, material, outer, shell, come, crack, cheap, material, hop, grip, rubber, plastic, inner, shell, let, design, hit, withstand, bump, bruise], [case, ive], [case, fit, phone, love, color, button, push, everything, wish, case, better, grip]]","[[picture make look profile hand cheap material outer shell come crack cheap material hop grip rubber plastic inner shell let design hit withstand bump bruise, 0.6369, 5], [case ive, 0.4588, 2], [case fit phone love color button push everything wish case better grip, 0.9509, 4]]"
B00RK2PDUI,"[-0.2755, 0.0, 0.8481, 0.8885, 0.9182, 0.6249, 0.185, 0.5719]","[1, 4, 5, 5, 4, 5, 3, 5]","[[buy, husband, love, duty, didnt, want, kickstand, awesome], [product, great, service], [case, bring, amazon, recommend, case], [perfect], [wont, fit], [waterproof, screen, protector, everything, advertises, delivers, make, water, plug, headphone, charge, port, problem, wasnt, difficult, plug, bit, doesnt, suit], [awesome, case], [product, advertise]]","[[buy husband love duty didnt want kickstand awesome, -0.2755, 1], [product great service, 0.0, 4], [case bring amazon recommend case, 0.8481, 5], [perfect, 0.8885, 5], [wont fit, 0.9182, 4], [waterproof screen protector everything advertises delivers make water plug headphone charge port problem wasnt difficult plug bit doesnt suit, 0.6249, 5], [awesome case, 0.185, 3], [product advertise, 0.5719, 5]]"
B00RLAT5OO,[0.7843],[5],"[[perfect, need, didnt, pay, ton, money, thanks]]","[[perfect need didnt pay ton money thanks, 0.7843, 5]]"
B00RRHAIN8,[0.5719],[5],"[[daughter, love, case, phone]]","[[daughter love case phone, 0.5719, 5]]"
B00RW3IGOA,[0.7175],[5],"[[ship, delivery, fast, love, design, bit, worry, design, fade, time, scratch, design, underneath, coating, impress]]","[[ship delivery fast love design bit worry design fade time scratch design underneath coating impress, 0.7175, 5]]"
B00RWPCN0G,[0.5866],[4],"[[fit, good, look, kooli, drop, phone, time, nothing, happen]]","[[fit good look kooli drop phone time nothing happen, 0.5866, 4]]"
B00RZEVRC4,[0.6369],[5],[[fit]],"[[fit, 0.6369, 5]]"
B00S6EIIPQ,"[-0.9174, -0.2755, 0.9967, -0.0341, -0.2144, 0.079, -0.6331, 0.34]","[2, 4, 4, 3, 4, 1, 3, 5]","[[amaze, productbr, get, piece, order, itbr, kinda, thats, issue], [watch, phone, play, vr, content, resolution, inch, face, experience, suppose, work, d, content, assure, notbr, br, tis, go, vr, headset, use, phone, google, cardboard, include], [work, fine, pronounce, nose, bridge, hurt, bit, need, modify, pad], [price, way, change, control, screen], [headset, us, lens, theyve, super, cloudy, quality, addition, headset, pad, hurt, nose, youre, force, hold, headset, hand, render, strap, addition, title, say, come, nfc, come, nfc, sticker, mine, come, direction, use, im, play, game, require, type, click, cardboard, come, something, click, im, return, get, google, cardboard], [compare, homido, set, work, work, ok], [doesnt, fit, iphone], [work, good, price, nose, piece, less, goodo, heasdset, unit, better, immersion, destek, lens, work, well, dont, adjustment, price, say, use, headset, work, phone, fit, iphone, case, work, phone, dont, get, immersion, effect, larger, phone, thats, headset, magnet, switch, pain, anyway, recommend, good, remote, latch, secures, phone, work, phone, test, iphone, edge, samsung, htc, evo, d, phone, work, iphone, iphone, fit, case, magnet, latch, hold, secure, headset, make, put, foam, nose, piece, comfortthis, headset, samsung, vr, cost, ]]","[[amaze productbr get piece order itbr kinda thats issue, -0.9174, 2], [watch phone play vr content resolution inch face experience suppose work d content assure notbr br tis go vr headset use phone google cardboard include, -0.2755, 4], [work fine pronounce nose bridge hurt bit need modify pad, 0.9967, 4], [price way change control screen, -0.0341, 3], [headset us lens theyve super cloudy quality addition headset pad hurt nose youre force hold headset hand render strap addition title say come nfc come nfc sticker mine come direction use im play game require type click cardboard come something click im return get google cardboard, -0.2144, 4], [compare homido set work work ok, 0.079, 1], [doesnt fit iphone, -0.6331, 3], [work good price nose piece less goodo heasdset unit better immersion destek lens work well dont adjustment price say use headset work phone fit iphone case work phone dont get immersion effect larger phone thats headset magnet switch pain anyway recommend good remote latch secures phone work phone test iphone edge samsung htc evo d phone work iphone iphone fit case magnet latch hold secure headset make put foam nose piece comfortthis headset samsung vr cost , 0.34, 5]]"
B00S9NFC7G,[0.25],[1],"[[waste, money, think, spent, less, kit, consider, computergadget, tech, anything, nonexpert, perform, suggest, anyone, reconsider, buy, kit]]","[[waste money think spent less kit consider computergadget tech anything nonexpert perform suggest anyone reconsider buy kit, 0.25, 1]]"
B00SKK4M10,[0.0],[1],"[[wasnt, phone]]","[[wasnt phone, 0.0, 1]]"
B00SMPYX1W,"[0.6908, 0.8442]","[5, 5]","[[case, order, need, plus, exchange, quick, easy], [quality, fit, fit, business, card, slot]]","[[case order need plus exchange quick easy, 0.6908, 5], [quality fit fit business card slot, 0.8442, 5]]"
B00SSMRB9A,"[0.5423, 0.6259, 0.7717, 0.705, 0.4754, 0.6369, 0.9807, 0.9022, 0.4404, 0.0, 0.8861, 0.4404, 0.4927, 0.8491, 0.8122, 0.6369, 0.8979, 0.0, 0.4404, 0.6249, 0.7351, -0.2732, 0.4404, 0.8188, 0.8338, 0.6249, 0.0, 0.0, 0.6705, 0.2023, 0.4588, 0.7845]","[5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[[road, trip, wife, charge, iphone, charge, noniphone, nexus, nexus, son, get, charge, nexus, work, wife, keep, car, minivan], [anker, charger, charge, cell, phone, ecig, fastbr, device, timebr, buy], [im, anker, product, time, purchase, anker, car, charger, own, use, port, time, work, time, id, recommend, anyone, youre, sure, say, go, youll, satisfy, arent, anker, customer, service, absolute], [work, wish, charge, light, bit, brighter, see, day, minor, otherwise, build, pretty], [well, job, charge, multiple, device, device, buy, nd, carbr, br, cigarcigarette, lighter, car, support, watt, device, ive, understand, usb, charger, power, found, charge, tablet, usb, brick, run, iphone, navigation, app, run, gps, draw, lot, power, screen, brightnessbr, br, havent, try, run, device, get, warm, indicator, excellent, engineeringbr, br, make, aaaaa, usb, battery, charger, eneloop, battery, yes, try, sell, amazon, wont, charge, aa, battery, return, today], [use, anker, product, find, anything, say, great, company, great, product], [super], [product, describe], [quality, charge, device, amp, multiusb, family], [product, nice, port, need], [phone, charge, connect, truck, sure, product, device, power, come, truck, recommend], [work, great, hook, charger, fit, jeep, wranglerwas, concern, fit, cigarette, lighter, shift], [product, work, iphone], [slot, max, charge, ask], [iphone, amazon, bluetooth, handsfree, unit, extend, trip, outlet, daughter, phone, seem, power, keep, gps, drain, trip, snapchatting, facebooking, iq, mean, dont, worry, load, go, usb, outlet, work, seems, sturdy, build], [use, car, month, charge, using, gps, iphone, bluetooth, stream, device, ipad, unit, performs, buy, anker, ft, usb, hide, cable, anker, come], [replacement, work, advertisedreplaced, hassle, fast], [use, charge, plus, gopro, time, nice, compact], [work, charge], [build, product, anker], [speed, charge], [burn, product, claim, power, multiple, apple, product, work, charge, port, amaze, look, thank, anker, star], [anker, product, dissapointed, product, overengineered, built, contact, customer, service, year, issue, customer, multiport, charging, adapter, mine, fine, offer, deliver, versionhe, charger, go, beat], [charge, fast, phone, pad], [product, price], [product], [product, anker, recommend, money, convenience, bigger, chain, store, charger]]","[[road trip wife charge iphone charge noniphone nexus nexus son get charge nexus work wife keep car minivan, 0.5423, 5], [anker charger charge cell phone ecig fastbr device timebr buy, 0.6259, 5], [im anker product time purchase anker car charger own use port time work time id recommend anyone youre sure say go youll satisfy arent anker customer service absolute, 0.7717, 5], [work wish charge light bit brighter see day minor otherwise build pretty, 0.705, 5], [well job charge multiple device device buy nd carbr br cigarcigarette lighter car support watt device ive understand usb charger power found charge tablet usb brick run iphone navigation app run gps draw lot power screen brightnessbr br havent try run device get warm indicator excellent engineeringbr br make aaaaa usb battery charger eneloop battery yes try sell amazon wont charge aa battery return today, 0.4754, 5], [use anker product find anything say great company great product, 0.6369, 5], [super, 0.9807, 5], [product describe, 0.9022, 4], [quality charge device amp multiusb family, 0.4404, 5], [product nice port need, 0.0, 4], [phone charge connect truck sure product device power come truck recommend, 0.8861, 5], [work great hook charger fit jeep wranglerwas concern fit cigarette lighter shift, 0.4404, 5], [product work iphone, 0.4927, 4], [slot max charge ask, 0.8491, 5], [iphone amazon bluetooth handsfree unit extend trip outlet daughter phone seem power keep gps drain trip snapchatting facebooking iq mean dont worry load go usb outlet work seems sturdy build, 0.8122, 5], [use car month charge using gps iphone bluetooth stream device ipad unit performs buy anker ft usb hide cable anker come, 0.6369, 5], [replacement work advertisedreplaced hassle fast, 0.8979, 5], [use charge plus gopro time nice compact, 0.0, 5], [work charge, 0.4404, 5], [build product anker, 0.6249, 5], [speed charge, 0.7351, 5], [burn product claim power multiple apple product work charge port amaze look thank anker star, -0.2732, 5], [anker product dissapointed product overengineered built contact customer service year issue customer multiport charging adapter mine fine offer deliver versionhe charger go beat, 0.4404, 5], [charge fast phone pad, 0.8188, 5], [product price, 0.8338, 5], [product, 0.6249, 5], [product anker recommend money convenience bigger chain store charger, 0.0, 5], [, 0.0, 5], [, 0.6705, 5], [, 0.2023, 5], [, 0.4588, 5], [, 0.7845, 5]]"
B00SUZMNYS,[0.3291],[3],"[[picture, come, day, okay]]","[[picture come day okay, 0.3291, 3]]"
B00SV63URU,"[0.9531, 0.0]","[5, 1]","[[scratch, inside, weres, film, seperate, phone, surface, scratch, glass, dont, buy], [material, quality, brilliant, minimalist, design, phone, case, ive]]","[[scratch inside weres film seperate phone surface scratch glass dont buy, 0.9531, 5], [material quality brilliant minimalist design phone case ive, 0.0, 1]]"
B00T2TJ6PU,[0.8807],[5],"[[super, cute, look, nice, phone, give, star, case, doesnt, cover, top, bottom, seller, get, expect]]","[[super cute look nice phone give star case doesnt cover top bottom seller get expect, 0.8807, 5]]"
B00TALPRX0,"[0.2263, 0.4404, 0.791, 0.875, 0.7906, 0.3216, 0.7906, 0.5499, -0.0699, 0.6697, 0.3491, 0.3612, 0.6369, 0.1901]","[3, 4, 5, 4, 5, 5, 5, 4, 5, 4, 4, 1, 5, 4]","[[screen, protector, fingerprint, sight, annoy, glare, receive], [matte, finish, screen, sensitivity, good, thanks, squeegee], [work, great, installation], [work, well, reduce, glare, fingerprint, glass, protector, mess, keep, glare, muddy, image, phone, slightest, bit, comparison, advantage, outweighs], [nice, packaging, leave, screen, grainy], [screen, protector, make, see, white, bright, thing], [installationthere, bubble, smooth, expecting, clear, screen, glass, product, shown, picture], [antiglare, feature, instruction, product, phone, figure, thicker, screen, protector], [product, fast, ship], [look, feel, sticky, label, confuse, place, believe, save, customer, lot, effort, label, place, screen], [item, great, delivery, tell, order, samsung, item, advertise, fingerprint, smudge, point, anti, glare, order, thing, say, please, make, galaxy, edge, find, screen, protector, need, screen, protector, dont, hesitate, buy, company], [antiglare, feature, product], [work, great, phone, arrive, time, thanks], [want, doesnt, show, fingerprint, see, sunlight, didnt, apply, waste, fault, recommend, anyway, get]]","[[screen protector fingerprint sight annoy glare receive, 0.2263, 3], [matte finish screen sensitivity good thanks squeegee, 0.4404, 4], [work great installation, 0.791, 5], [work well reduce glare fingerprint glass protector mess keep glare muddy image phone slightest bit comparison advantage outweighs, 0.875, 4], [nice packaging leave screen grainy, 0.7906, 5], [screen protector make see white bright thing, 0.3216, 5], [installationthere bubble smooth expecting clear screen glass product shown picture, 0.7906, 5], [antiglare feature instruction product phone figure thicker screen protector, 0.5499, 4], [product fast ship, -0.0699, 5], [look feel sticky label confuse place believe save customer lot effort label place screen, 0.6697, 4], [item great delivery tell order samsung item advertise fingerprint smudge point anti glare order thing say please make galaxy edge find screen protector need screen protector dont hesitate buy company, 0.3491, 4], [antiglare feature product, 0.3612, 1], [work great phone arrive time thanks, 0.6369, 5], [want doesnt show fingerprint see sunlight didnt apply waste fault recommend anyway get, 0.1901, 4]]"
B00TJ4XZJG,[0.4201],[5],"[[wear, dress, shoe, work]]","[[wear dress shoe work, 0.4201, 5]]"
B00TK0CVRG,[-0.3637],[1],"[[work, red, light, come, charge, battery, piece, crap, give, star]]","[[work red light come charge battery piece crap give star, -0.3637, 1]]"
B00TOWOR3Q,[0.0],[1],"[[file, corrupt]]","[[file corrupt, 0.0, 1]]"
B00TR7CFXM,[-0.4215],[2],"[[week, swivel, broke]]","[[week swivel broke, -0.4215, 2]]"
B00TS6FY8U,[-0.3725],[1],"[[color, ask, fine, piece, break]]","[[color ask fine piece break, -0.3725, 1]]"
B00TSUVMA0,[0.6412],[5],"[[case, smooth, phone, drop, couple, time, problem, face, plate, good, addition, package, pricey, pay, get, please, speck]]","[[case smooth phone drop couple time problem face plate good addition package pricey pay get please speck, 0.6412, 5]]"
B00U6TRMII,[0.4854],[5],"[[product, say, price, battery, life, isnt, day, keep, track, step, start, pedometer, water, exercise, alarm, calendar]]","[[product say price battery life isnt day keep track step start pedometer water exercise alarm calendar, 0.4854, 5]]"
B00UP992QE,"[0.9575, 0.6515]","[5, 4]","[[believe, quality, earphone, price, sound, great, nothing, pair, bose, fraction, price, work, ear, remain, fall], [sound, bud]]","[[believe quality earphone price sound great nothing pair bose fraction price work ear remain fall, 0.9575, 5], [sound bud, 0.6515, 4]]"
B00V2A5ZFW,[0.9231],[5],"[[easiest, project, work, make, charging, station, great, lot, product, super, simple, use]]","[[easiest project work make charging station great lot product super simple use, 0.9231, 5]]"
B00V6RWKH2,[0.4215],[5],[[nice]],"[[nice, 0.4215, 5]]"
B00V7DSAVK,[0.7841],[5],"[[awesome, sturdy]]","[[awesome sturdy, 0.7841, 5]]"
