B000I8AGWG,[0.5921],[2],"[[case, fit, phone, fall, inside, part, case, time, mess, paint, phone, kickstand, nice, occasion, flimsy, break]]","[[case fit phone fall inside part case time mess paint phone kickstand nice occasion flimsy break, 0.5921, 2]]"
B000K8MV86,"[0.8074, 0.0, 0.9149]","[5, 3, 5]","[[work], [price, quality, work, way, click, buy, save, dont, think, get, bestbuy, spending, x], [wire, perfect, need, stiff, manipulate, doesnt, feel, prone, break, recommend]]","[[work, 0.8074, 5], [price quality work way click buy save dont think get bestbuy spending x, 0.0, 3], [wire perfect need stiff manipulate doesnt feel prone break recommend, 0.9149, 5]]"
B000TUWHF2,[0.0],[5],[[come]],"[[come, 0.0, 5]]"
B000WKPHHO,[-0.6908],[3],"[[music, ton, matter, station, im, use, button, longer, click, song, button, stick, end, turn, ipod, push, thing, month]]","[[music ton matter station im use button longer click song button stick end turn ipod push thing month, -0.6908, 3]]"
B000WUJ96Y,[0.0],[5],"[[work, advertise]]","[[work advertise, 0.0, 5]]"
B000X250G4,[0.4404],[5],"[[expect, delivery]]","[[expect delivery, 0.4404, 5]]"
B001BFENJ2,[0.0],[5],[[need]],"[[need, 0.0, 5]]"
B001U3PYXY,[0.0],[5],[[need]],"[[need, 0.0, 5]]"
B002ATG4TA,[0.4404],[5],"[[use, less, noise, others]]","[[use less noise others, 0.4404, 5]]"
B002T3BRDU,[0.6249],[4],"[[work, bulky]]","[[work bulky, 0.6249, 4]]"
B004BNM86Q,[0.0],[1],"[[send, working]]","[[send working, 0.0, 1]]"
B004I408OW,[0.6249],[5],"[[family, member, tell, item, great, injoyin]]","[[family member tell item great injoyin, 0.6249, 5]]"
B004P9EHBU,[0.5994],[5],"[[work, lot, go, battery]]","[[work lot go battery, 0.5994, 5]]"
B004UFHX56,[0.9136],[5],"[[bunch, great, thing, say, speaker, mount, depth, seal, enclosure, requirement, mean, subwoofer, place, shallow, mount, work, say, thing, like, power, break, come, run, gain, dial, w, amp, rms, w, kick, drum, clean, bass, line, reproduction, speaker, make, addition, system, venture, frequency, try, thing, wont, mistake, speakerbr, br, complaint, speaker, plastic, trim, ring, way, tighten, mount, screw, point, spread, plastic, ring, go, doesnt, come, grate, nonissue]]","[[bunch great thing say speaker mount depth seal enclosure requirement mean subwoofer place shallow mount work say thing like power break come run gain dial w amp rms w kick drum clean bass line reproduction speaker make addition system venture frequency try thing wont mistake speakerbr br complaint speaker plastic trim ring way tighten mount screw point spread plastic ring go doesnt come grate nonissue, 0.9136, 5]]"
B005FI8T1E,"[0.6249, 0.9136]","[5, 5]","[[sound, quality, wise, good, punch, factory, head, unit], [sound, great]]","[[sound quality wise good punch factory head unit, 0.6249, 5], [sound great, 0.9136, 5]]"
B005PUZO92,[-0.3818],[3],"[[think, hadphone, disconnect, make, noise, annoy, year]]","[[think hadphone disconnect make noise annoy year, -0.3818, 3]]"
B007TCZS7C,[0.7269],[5],"[[fit, phone, go]]","[[fit phone go, 0.7269, 5]]"
