B0007KPS3C,[0.6115],[5],"[[im, harness, turn, issue, wire, turn, stereo, issue, vws, end, simple, rewire, accessory, wire, fuse, panel, cigarette, lighter, instal, fuse, panel, picture, detail, look, review, tip, advice, installation, product]]","[[im harness turn issue wire turn stereo issue vws end simple rewire accessory wire fuse panel cigarette lighter instal fuse panel picture detail look review tip advice installation product, 0.6115, 5]]"
B000P7LHDW,[0.3612],[5],[[work]],"[[work, 0.3612, 5]]"
B00152Y2CE,[0.6115],[5],"[[im, happy, product]]","[[im happy product, 0.6115, 5]]"
B001AIM5ZE,"[0.841, -0.2675]","[5, 1]","[[believe, work, music, reduction, change, fm, channel, reduce, increase, volume, player, belkin, cant, support], [dont, buy, please, make, lot, noise, hear, music, quality, wondering, amzon, sell, kind, duplicate, product]]","[[believe work music reduction change fm channel reduce increase volume player belkin cant support, 0.841, 5], [dont buy please make lot noise hear music quality wondering amzon sell kind duplicate product, -0.2675, 1]]"
B001H53HAW,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B001HILRBU,[0.0],[5],"[[come, want]]","[[come want, 0.0, 5]]"
B001V7EQ4C,[-0.1695],[2],[[worth]],"[[worth, -0.1695, 2]]"
B002L9LW00,[0.8481],[5],"[[product, great, price]]","[[product great price, 0.8481, 5]]"
B002WVDJNU,"[-0.1119, 0.6249, 0.9769]","[4, 5, 5]","[[excellent, headset, lightweight, use, skyping, carry, excellent, conversation, dont, feel, wearing, cord, wearing, move, sit, stand, make, headset, job, excellent, finish, build, weight, love, ], [speaker, microphone, work, head, band, fails, hold, everything, place]]","[[excellent headset lightweight use skyping carry excellent conversation dont feel wearing cord wearing move sit stand make headset job excellent finish build weight love , -0.1119, 4], [speaker microphone work head band fails hold everything place, 0.6249, 5], [, 0.9769, 5]]"
B0037WNONS,[0.807],[5],"[[purchase, pyle, rear, view, camera, instal, jeep, wrangler, installation, chose, install, wire, carpet, get, instal, love, flaw, flimsy, wire, connection, adaptor, wire, multistrand, work]]","[[purchase pyle rear view camera instal jeep wrangler installation chose install wire carpet get instal love flaw flimsy wire connection adaptor wire multistrand work, 0.807, 5]]"
B004KPLLJA,[0.8399],[4],"[[speaker, loud, clip, visor, everyone, speak, say, im, happy]]","[[speaker loud clip visor everyone speak say im happy, 0.8399, 4]]"
B0053PYD3W,[0.4404],[5],[[stuff]],"[[stuff, 0.4404, 5]]"
B005HZCDUI,[-0.5994],[5],"[[use, year, problem]]","[[use year problem, -0.5994, 5]]"
B005PSQYTS,[0.0],[5],[[expect]],"[[expect, 0.0, 5]]"
B0061OQJTK,[0.4201],[4],"[[work, perect, phone]]","[[work perect phone, 0.4201, 4]]"
B0073FE1F0,"[0.8689, 0.5994, 0.2023, -0.4215, 0.6249, 0.6249, 0.6249, 0.775, 0.4404, 0.4404, -0.3064, 0.6249, -0.0553, 0.7906, 0.0, -0.0129, 0.4404, -0.4679, 0.6568, 0.7717, 0.3612, 0.0, 0.2732, 0.7575, -0.7587, -0.4964, 0.6249, 0.0772, 0.0, -0.2263]","[5, 5, 5, 1, 5, 5, 5, 4, 5, 4, 1, 5, 1, 5, 2, 2, 4, 1, 5, 5, 5, 5, 3, 5, 3, 3, 5, 1, 5, 2]","[[work], [product, lightning, fast, advertise, prompt, delivery], [leave, star, use, charger, melt, charge, ipad, yes, use, direct, smell, something, burning, burn, house, scary, okayseems], [waste, money, work, apple, electronics], [product, construct, stay, place, flip, plug, lock, place, loose, bright, bedroom, stay, welcome, soft, glow, night, port, label, na, differentiate, faster, amp, device, range, iphonesipods, brand, phone, type, electronics, work, incompatibility, issue], [thing, year, galaxy, wife, iphone, work, charge, device, use, slot, apple, na, nonapple, configuration, work, reduce, performance, confusing, frustrate, dont, understand, usb, power, port, create, charging, rate, nothing, either, device, usb, watt, meter, ive, see, anything, amp, come, thing, need, worry, reading, tiny, label, determine, wife, plug, right, portbr, br, day, wife, banish, house, leave, phone, plug, went, say, come, home, scaldinghot, powergen, usb, charger, say, smell, burning, electronics, think, smoking, wasnt, doesnt, matter, longer, house], [product], [port, power, level, item], [minus], [bottom, plate, come, loose, superglued, place, fine, wish, option, job, hold], [charger, burn, house, smell, something, burning, find, device, begun, melt, hot, recommend, amazon, get, rid, faulty, product], [side, work, happy, product], [wife, issue, adapter, put, correct, power, charge, iphone, ipad, trickbr, br, charge, time, keep, attach, night, stand, charge, ease], [work, size, price], [block, outlet], [product, less, week, go, outlet, broke, multiple, piece, hot, found, start, fire, something, surprise, becaue, review, seem, wouldnt, purchase], [work, use, charge, ipad, phone], [use, charge, samsung, galaxy, iphone, work, fine, galaxy, wont, charge, iphone, month, borrow, daughter, apple, oem, charger, phone, charge, fine, cant, return, past, return, period, go, try, manufacturer], [want, need], [delivery, take, time, receive, product, please], [item, arrive, today, plug, outlet, plug, iphone, hour, smell, burn, charger, hot, hot, touch, get, piece, cardboard, grab, pull, outlet, return, way, try, use], [work, advertise], [work, great], [work, buy], [shipment, work], [buy, year, work, hope, bit, compact, carry, travel], [perfect, need, power, slot, ipad, charge, phone, charge, charge, take, wall, space], [look, great, work, greatwhats, love, lose, samsung, wall, charger, get, work, there, dot, light, plug, outlet, convenient, part, snap, metal, part, block, carry, ease]]","[[work, 0.8689, 5], [product lightning fast advertise prompt delivery, 0.5994, 5], [leave star use charger melt charge ipad yes use direct smell something burning burn house scary okayseems, 0.2023, 5], [waste money work apple electronics, -0.4215, 1], [product construct stay place flip plug lock place loose bright bedroom stay welcome soft glow night port label na differentiate faster amp device range iphonesipods brand phone type electronics work incompatibility issue, 0.6249, 5], [thing year galaxy wife iphone work charge device use slot apple na nonapple configuration work reduce performance confusing frustrate dont understand usb power port create charging rate nothing either device usb watt meter ive see anything amp come thing need worry reading tiny label determine wife plug right portbr br day wife banish house leave phone plug went say come home scaldinghot powergen usb charger say smell burning electronics think smoking wasnt doesnt matter longer house, 0.6249, 5], [product, 0.6249, 5], [port power level item, 0.775, 4], [minus, 0.4404, 5], [bottom plate come loose superglued place fine wish option job hold, 0.4404, 4], [charger burn house smell something burning find device begun melt hot recommend amazon get rid faulty product, -0.3064, 1], [side work happy product, 0.6249, 5], [wife issue adapter put correct power charge iphone ipad trickbr br charge time keep attach night stand charge ease, -0.0553, 1], [work size price, 0.7906, 5], [block outlet, 0.0, 2], [product less week go outlet broke multiple piece hot found start fire something surprise becaue review seem wouldnt purchase, -0.0129, 2], [work use charge ipad phone, 0.4404, 4], [use charge samsung galaxy iphone work fine galaxy wont charge iphone month borrow daughter apple oem charger phone charge fine cant return past return period go try manufacturer, -0.4679, 1], [want need, 0.6568, 5], [delivery take time receive product please, 0.7717, 5], [item arrive today plug outlet plug iphone hour smell burn charger hot hot touch get piece cardboard grab pull outlet return way try use, 0.3612, 5], [work advertise, 0.0, 5], [work great, 0.2732, 3], [work buy, 0.7575, 5], [shipment work, -0.7587, 3], [buy year work hope bit compact carry travel, -0.4964, 3], [perfect need power slot ipad charge phone charge charge take wall space, 0.6249, 5], [look great work greatwhats love lose samsung wall charger get work there dot light plug outlet convenient part snap metal part block carry ease, 0.0772, 1], [, 0.0, 5], [, -0.2263, 2]]"
B0076YWMJA,[0.7964],[5],"[[sub, price, sound, good]]","[[sub price sound good, 0.7964, 5]]"
B0078NCGM2,"[0.6249, 0.8701]","[5, 3]","[[say, tin, great, delivery], [cradle, company, work, take, audio, pin, connector, preamp, output, regulate, device, volume, switch, power, cord, work, complaint, bottom, cradle, convex, shape, doesnt, sit, surface, want, spin, pivot, put, silicone, rubber, foot, corner, bottom, surface, fix, problem, recommend, others, work, irregular, bottom, doesnt, bother, use, old, iphones, player, position, allows, view, screen, foot, work, ipad, mini, thanks, dr]]","[[say tin great delivery, 0.6249, 5], [cradle company work take audio pin connector preamp output regulate device volume switch power cord work complaint bottom cradle convex shape doesnt sit surface want spin pivot put silicone rubber foot corner bottom surface fix problem recommend others work irregular bottom doesnt bother use old iphones player position allows view screen foot work ipad mini thanks dr, 0.8701, 3]]"
B007C5S3AU,"[0.5719, 0.4144, -0.4767, 0.6249, 0.6249, -0.4215, 0.296, -0.4767]","[5, 1, 1, 5, 5, 2, 4, 1]","[[earbud, broke, purchase], [ok], [speaker, blown], [price], [buy, pair, break, arrival, one, fell, apart], [time, perfect], [leave, piece, lowi, exchange]]","[[earbud broke purchase, 0.5719, 5], [ok, 0.4144, 1], [speaker blown, -0.4767, 1], [price, 0.6249, 5], [buy pair break arrival one fell apart, 0.6249, 5], [time perfect, -0.4215, 2], [leave piece lowi exchange, 0.296, 4], [, -0.4767, 1]]"
