B00009M6TG,[0.2247],[2],"[[use, drama, production, school, tend, get, stick, vox, lot, annoy, people, listen, tell, earpiece, motorola, radio, use, variety, model, tend, work, well, radio, curve, body, connection, stay, secure]]","[[use drama production school tend get stick vox lot annoy people listen tell earpiece motorola radio use variety model tend work well radio curve body connection stay secure, 0.2247, 2]]"
B000I8F8R4,[0.6369],[5],[[expect]],"[[expect, 0.6369, 5]]"
B000VWPULQ,"[0.6486, 0.0]","[1, 5]","[[say], [didnt, work, zune, device, cable, look]]","[[say, 0.6486, 1], [didnt work zune device cable look, 0.0, 5]]"
B0015G35ZK,[-0.8841],[2],"[[look, ok, match, factory, interior, thats, expect, thing, include, bracket, mount, dash, mine, seem, warp, shift, installation, sit, side, side, poor, fitment, cause, annoy, creak, noise, take, apart, see, adjust, ask, replacement]]","[[look ok match factory interior thats expect thing include bracket mount dash mine seem warp shift installation sit side side poor fitment cause annoy creak noise take apart see adjust ask replacement, -0.8841, 2]]"
B001P4LBOO,[0.7717],[5],"[[fit, underneath, dodge, ram]]","[[fit underneath dodge ram, 0.7717, 5]]"
B002BZFSYA,"[0.6249, 0.6249, 0.6249, 0.9022, 0.743, 0.926]","[5, 4, 5, 5, 2, 5]","[[quality, thesis, speaker, awesome], [sound, compare, factory, speaker, replace, blown, chevy, put, junk, standard, speaker, truck], [buy, pair, replace, speaker, truck, star, thatbr, sound, quality, great, star, thatbr, take, week, front, speaker, start, crackle, bust, star, ill, replacement], [harley, great, job], [replace, old, deteriorate, stock, speaker, dodge, use, include, bracket, spacer, stock, sound, improve, thing, mention, need, drill, hole, use, speaker, take, hour, sound, amaze, bass, great, mids, high, excellent], [sound, awesome, replace, bose, honda, prelude, speaker, add, tweeter, speaker, infinity, love, sound, quality]]","[[quality thesis speaker awesome, 0.6249, 5], [sound compare factory speaker replace blown chevy put junk standard speaker truck, 0.6249, 4], [buy pair replace speaker truck star thatbr sound quality great star thatbr take week front speaker start crackle bust star ill replacement, 0.6249, 5], [harley great job, 0.9022, 5], [replace old deteriorate stock speaker dodge use include bracket spacer stock sound improve thing mention need drill hole use speaker take hour sound amaze bass great mids high excellent, 0.743, 2], [sound awesome replace bose honda prelude speaker add tweeter speaker infinity love sound quality, 0.926, 5]]"
B002ELRJJI,[0.6249],[5],"[[work, great, charge, pod]]","[[work great charge pod, 0.6249, 5]]"
B003EDBIO2,"[0.7906, 0.6249]","[5, 5]","[[get, right, product, great, price, dont, know, ask], [thanks, great]]","[[get right product great price dont know ask, 0.7906, 5], [thanks great, 0.6249, 5]]"
B0043AJD9M,[-0.7906],[1],"[[bluetooth, fine, month, stop, work, onoff, switch, broke, stop, connect, phone]]","[[bluetooth fine month stop work onoff switch broke stop connect phone, -0.7906, 1]]"
B0045ZPVB4,"[0.6249, 0.6249]","[5, 3]","[[havent, get, heart, monitor, work, seem, work, download, workoutsruns, garmin, connect]]","[[havent get heart monitor work seem work download workoutsruns garmin connect, 0.6249, 5], [, 0.6249, 3]]"
B004M5KV3A,[0.0],[5],"[[work, year, use, drop, phone, crack]]","[[work year use drop phone crack, 0.0, 5]]"
B004QTXXS2,[0.6249],[5],"[[subwoofer, money]]","[[subwoofer money, 0.6249, 5]]"
B0057OC5WK,[0.509],[5],"[[work, great, way, high, device, raspberry, pi, build, sprinkler, control, system, anyone, figure, thing, keep, mind, us, triacs, require, pin, turn, relay, dont, use, n, short, collector, ground, input, base]]","[[work great way high device raspberry pi build sprinkler control system anyone figure thing keep mind us triacs require pin turn relay dont use n short collector ground input base, 0.509, 5]]"
B005DD1FZ8,[0.8034],[4],"[[mail, grip, wish, different, color]]","[[mail grip wish different color, 0.8034, 4]]"
B00690P10E,[0.6124],[5],"[[earspeaker, good, work, iphone]]","[[earspeaker good work iphone, 0.6124, 5]]"
B006IBKWC6,[0.9621],[5],"[[perfect, fit, wife, pruis, need, way, differentiate, remotes, get, got, perfect, fit, look]]","[[perfect fit wife pruis need way differentiate remotes get got perfect fit look, 0.9621, 5]]"
B006JHUEMM,[0.0],[5],"[[get, look, ]]","[[get look , 0.0, 5]]"
B00712QO8C,[0.0],[5],[[need]],"[[need, 0.0, 5]]"
B0072QJ4VQ,[0.6249],[5],[[awesome]],"[[awesome, 0.6249, 5]]"
B007653KUE,[0.8519],[5],"[[travel, love]]","[[travel love, 0.8519, 5]]"
B007S1V094,[-0.5574],[1],"[[verizon, activate, prepay, phone, contract, line, force, pay, cheap, phone, phone, use, prepaid, steal]]","[[verizon activate prepay phone contract line force pay cheap phone phone use prepaid steal, -0.5574, 1]]"
B008K61ADM,[0.6597],[4],"[[fit, good]]","[[fit good, 0.6597, 4]]"
B008MJCPQI,[0.1027],[1],"[[work, hr, trip, quit, wait, return, amazon, review, item, warn, wish, keep, money]]","[[work hr trip quit wait return amazon review item warn wish keep money, 0.1027, 1]]"
B008PI95UK,[0.3612],[5],"[[promise, prompt, ship]]","[[promise prompt ship, 0.3612, 5]]"
B00935L44E,"[0.4404, 0.9413]","[5, 5]","[[work, good], [buy, pack, charge, usb, device, case, backup, solution, cb, radio, recharge, baofeng, ham, radio, usb, work, perfect, application, run, cb, hour, broadcasting, time, wish, option, charge, usb, reality, havent, find, problem, charger, universal, swap, end, sturdy, repair, mine, super, glue, fixbr, br, edc, battery, pack, put, charge, use, goal, zero, solar, panel, v, plug, handle, fine, larger, capacity, smart, phone, battery, twice, pump, ipad, leave, run, cb, bit, run, raspberry, pi, screen, good, result]]","[[work good, 0.4404, 5], [buy pack charge usb device case backup solution cb radio recharge baofeng ham radio usb work perfect application run cb hour broadcasting time wish option charge usb reality havent find problem charger universal swap end sturdy repair mine super glue fixbr br edc battery pack put charge use goal zero solar panel v plug handle fine larger capacity smart phone battery twice pump ipad leave run cb bit run raspberry pi screen good result, 0.9413, 5]]"
B0098PQ5IE,[0.9531],[5],"[[time, get, screen, protector, phone, year, use, lot, work, condition, get, blurry, scratch, phone, screen, thanks, protector, love, matte, feel, anti, use, problem, recommend, screen, protector, doesnt, stick, screen, bubble, install]]","[[time get screen protector phone year use lot work condition get blurry scratch phone screen thanks protector love matte feel anti use problem recommend screen protector doesnt stick screen bubble install, 0.9531, 5]]"
B0099Z70WI,[-0.3182],[2],"[[seems, lost, shape]]","[[seems lost shape, -0.3182, 2]]"
B009C6X1U4,[0.25],[3],"[[look, cute, rub, get, design]]","[[look cute rub get design, 0.25, 3]]"
B009KY1SEO,[-0.3412],[1],"[[work, connector, jack, connection, try, find, wire, diagram, splice, wire, bypass, connector, anyone, suggestion]]","[[work connector jack connection try find wire diagram splice wire bypass connector anyone suggestion, -0.3412, 1]]"
B00A05M6RU,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B00AWRAYA2,"[0.8481, 0.0]","[5, 1]","[[front, camera, reverse, image, backup, camera, describe], [buy, rc, airplane, great, image]]","[[front camera reverse image backup camera describe, 0.8481, 5], [buy rc airplane great image, 0.0, 1]]"
B00AXN7NAE,[0.9266],[5],"[[use, year, rubber, side, start, detach, metal, back, drop, phone, time, beauty, protect, job, do]]","[[use year rubber side start detach metal back drop phone time beauty protect job do, 0.9266, 5]]"
B00B0ZYVHW,[0.0],[3],"[[match, description]]","[[match description, 0.0, 3]]"
B00BR1QHUS,"[0.76, 0.577, 0.4404]","[3, 5, 5]","[[gadget, need, instruction, thing, remember, cover, open, battery, inside, charge], [work, good, charge, battery, phone, get, warm, charge, warm, use, time]]","[[gadget need instruction thing remember cover open battery inside charge, 0.76, 3], [work good charge battery phone get warm charge warm use time, 0.577, 5], [, 0.4404, 5]]"
